,Unnamed:_0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
312,312,2.0,2020-12-11 11:24:29,2020-12-11 11:47:50,1.0,8.42,1.0,N,237,33,1.0,27.5,0.0,0.5,6.16,0.0,0.3,36.96,2.5
313,313,2.0,2020-12-11 11:42:31,2020-12-11 11:44:56,1.0,0.3,1.0,N,140,263,2.0,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
314,314,1.0,2020-12-11 11:48:50,2020-12-11 12:04:59,1.0,1.8,1.0,N,100,137,1.0,11.5,2.5,0.5,2.0,0.0,0.3,16.8,2.5
315,315,1.0,2020-12-11 11:27:00,2020-12-11 11:31:52,1.0,0.7,1.0,N,186,246,1.0,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
316,316,1.0,2020-12-11 12:06:17,2020-12-11 12:13:33,1.0,0.9,1.0,N,170,161,3.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
317,317,2.0,2020-12-11 13:20:39,2020-12-11 13:54:04,1.0,6.0,1.0,N,239,148,1.0,24.5,0.0,0.5,6.95,0.0,0.3,34.75,2.5
318,318,1.0,2020-12-11 14:04:29,2020-12-11 14:09:57,1.0,0.8,1.0,N,224,137,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
319,319,2.0,2020-12-11 14:05:47,2020-12-11 14:17:20,2.0,2.22,1.0,N,166,75,1.0,10.0,0.0,0.5,0.0,0.0,0.3,10.8,0.0
320,320,2.0,2020-12-11 14:22:03,2020-12-11 14:34:34,1.0,1.75,1.0,N,238,237,1.0,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
321,321,2.0,2020-12-11 15:20:14,2020-12-11 15:35:43,1.0,2.47,1.0,N,239,230,1.0,12.5,0.0,0.5,1.0,0.0,0.3,16.8,2.5
322,322,2.0,2020-12-11 16:09:41,2020-12-11 16:22:17,1.0,1.61,1.0,N,107,162,1.0,9.5,1.0,0.5,3.45,0.0,0.3,17.25,2.5
323,323,2.0,2020-12-11 17:25:07,2020-12-11 17:41:27,1.0,2.08,1.0,N,100,237,1.0,11.5,1.0,0.5,2.0,0.0,0.3,17.8,2.5
324,324,2.0,2020-12-11 17:34:29,2020-12-11 17:45:59,1.0,2.98,1.0,N,138,129,1.0,11.5,1.0,0.5,3.33,0.0,0.3,16.63,0.0
325,325,2.0,2020-12-11 17:00:39,2020-12-11 17:06:40,3.0,0.92,1.0,N,237,236,2.0,6.0,1.0,0.5,0.0,0.0,0.3,10.3,2.5
326,326,2.0,2020-12-11 18:22:56,2020-12-11 18:41:32,1.0,4.6,1.0,N,164,226,1.0,16.5,1.0,0.5,3.12,0.0,0.3,23.92,2.5
327,327,1.0,2020-12-11 18:50:54,2020-12-11 18:55:46,1.0,1.1,1.0,N,211,234,1.0,5.5,3.5,0.5,1.95,0.0,0.3,11.75,2.5
328,328,2.0,2020-12-11 18:19:54,2020-12-11 18:32:03,2.0,2.87,1.0,N,246,238,1.0,11.5,1.0,0.5,3.16,0.0,0.3,18.96,2.5
329,329,2.0,2020-12-11 18:50:52,2020-12-11 19:07:21,1.0,2.92,1.0,N,151,237,1.0,13.0,1.0,0.5,5.19,0.0,0.3,22.49,2.5
330,330,2.0,2020-12-11 19:07:40,2020-12-11 19:15:22,1.0,0.7,1.0,N,144,144,1.0,6.5,1.0,0.5,2.7,0.0,0.3,13.5,2.5
331,331,2.0,2020-12-11 19:37:44,2020-12-11 19:40:11,1.0,0.92,1.0,N,237,141,1.0,4.5,1.0,0.5,1.76,0.0,0.3,10.56,2.5
332,332,2.0,2020-12-11 21:25:22,2020-12-11 21:41:39,1.0,3.6,1.0,N,162,231,2.0,13.5,0.5,0.5,0.0,0.0,0.3,17.3,2.5
333,333,2.0,2020-12-11 23:17:50,2020-12-11 23:23:36,5.0,1.67,1.0,N,141,75,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
334,334,2.0,2020-12-12 00:58:53,2020-12-12 01:03:14,2.0,1.74,1.0,N,236,151,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
335,335,2.0,2020-12-12 02:46:57,2020-12-12 02:53:47,1.0,1.92,1.0,N,234,48,1.0,8.0,0.5,0.5,2.0,0.0,0.3,13.8,2.5
336,336,2.0,2020-12-12 02:27:48,2020-12-12 02:42:14,1.0,6.2,1.0,N,239,243,1.0,20.0,0.5,0.5,5.95,0.0,0.3,29.75,2.5
337,337,1.0,2020-12-12 03:46:30,2020-12-12 03:49:29,1.0,0.3,1.0,N,100,164,1.0,4.0,2.5,0.5,1.45,0.0,0.3,8.75,2.5
338,338,2.0,2020-12-12 06:45:44,2020-12-12 06:53:35,1.0,1.3,1.0,N,186,137,1.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
339,339,1.0,2020-12-12 06:54:25,2020-12-12 07:00:51,0.0,1.4,1.0,N,79,186,1.0,7.0,2.5,0.5,3.05,0.0,0.3,13.35,2.5
340,340,2.0,2020-12-12 08:48:16,2020-12-12 08:53:06,1.0,1.08,1.0,N,137,107,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
341,341,2.0,2020-12-12 08:14:06,2020-12-12 08:17:11,6.0,0.69,1.0,N,142,48,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
342,342,2.0,2020-12-12 09:04:57,2020-12-12 09:14:35,1.0,2.92,1.0,N,137,148,2.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
343,343,2.0,2020-12-12 10:51:48,2020-12-12 10:59:37,2.0,1.14,1.0,N,233,100,1.0,7.0,0.0,0.5,0.1,0.0,0.3,10.4,2.5
344,344,2.0,2020-12-12 10:12:33,2020-12-12 10:19:03,5.0,1.08,1.0,N,113,158,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
345,345,2.0,2020-12-12 10:49:24,2020-12-12 10:55:17,1.0,1.03,1.0,N,100,50,1.0,6.0,0.0,0.5,2.0,0.0,0.3,11.3,2.5
346,346,2.0,2020-12-12 12:07:19,2020-12-12 12:18:30,1.0,2.39,1.0,N,90,237,1.0,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
347,347,2.0,2020-12-12 12:32:12,2020-12-12 12:39:15,1.0,1.35,1.0,N,164,234,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
348,348,1.0,2020-12-12 12:38:07,2020-12-12 12:44:23,0.0,1.9,1.0,N,48,239,1.0,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
349,349,2.0,2020-12-12 13:21:01,2020-12-12 13:36:46,1.0,2.51,1.0,N,161,211,1.0,12.0,0.0,0.5,2.0,0.0,0.3,17.3,2.5
350,350,2.0,2020-12-12 13:31:46,2020-12-12 14:07:15,1.0,7.44,1.0,N,143,142,2.0,27.0,0.0,0.5,0.0,0.0,0.3,30.3,2.5
351,351,1.0,2020-12-12 13:10:49,2020-12-12 13:19:39,1.0,0.9,1.0,N,186,50,1.0,7.0,2.5,0.5,2.55,0.0,0.3,12.85,2.5
352,352,1.0,2020-12-12 13:21:07,2020-12-12 13:30:31,1.0,1.3,1.0,N,113,211,1.0,8.0,2.5,0.5,1.2,0.0,0.3,12.5,2.5
353,353,1.0,2020-12-12 14:20:23,2020-12-12 14:21:28,1.0,0.3,1.0,N,137,170,1.0,3.0,2.5,0.5,2.0,0.0,0.3,8.3,2.5
354,354,2.0,2020-12-12 15:33:36,2020-12-12 15:37:45,2.0,0.5,1.0,N,238,264,1.0,4.5,0.0,0.5,1.59,0.0,0.3,6.89,0.0
355,355,2.0,2020-12-12 16:23:25,2020-12-12 16:48:35,1.0,3.57,1.0,N,186,232,1.0,17.5,0.0,0.5,3.0,0.0,0.3,23.8,2.5
356,356,2.0,2020-12-12 16:07:35,2020-12-12 16:11:17,1.0,0.64,1.0,N,163,163,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
357,357,1.0,2020-12-12 17:50:51,2020-12-12 18:09:29,1.0,4.2,1.0,N,238,234,1.0,16.0,2.5,0.5,5.75,0.0,0.3,25.05,2.5
358,358,2.0,2020-12-12 17:05:17,2020-12-12 17:15:13,1.0,1.88,1.0,N,74,42,2.0,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0.0
359,359,1.0,2020-12-12 18:58:49,2020-12-12 18:58:58,1.0,4.3,1.0,N,246,246,3.0,2.5,2.5,0.5,0.0,0.0,0.3,5.8,2.5
360,360,2.0,2020-12-12 18:25:35,2020-12-12 19:03:39,1.0,3.12,1.0,N,237,114,1.0,24.0,0.0,0.5,5.46,0.0,0.3,32.76,2.5
361,361,2.0,2020-12-12 19:13:27,2020-12-12 19:27:23,4.0,2.41,1.0,N,234,163,1.0,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
362,362,2.0,2020-12-12 19:19:49,2020-12-12 19:25:35,1.0,1.15,1.0,N,170,229,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
363,363,2.0,2020-12-12 19:23:49,2020-12-12 19:33:29,1.0,1.48,1.0,N,100,246,2.0,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
364,364,2.0,2020-12-12 19:11:20,2020-12-12 19:25:46,2.0,3.33,1.0,N,237,107,1.0,12.5,0.0,0.5,2.0,0.0,0.3,17.8,2.5
365,365,2.0,2020-12-12 20:15:35,2020-12-12 20:20:12,1.0,0.87,1.0,N,164,164,1.0,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
366,366,2.0,2020-12-12 21:30:42,2020-12-12 22:09:12,1.0,12.6,1.0,N,48,228,2.0,40.0,0.5,0.5,0.0,0.0,0.3,43.8,2.5
367,367,2.0,2020-12-12 21:39:16,2020-12-12 21:45:28,1.0,0.64,1.0,N,48,161,1.0,5.5,0.5,0.5,2.79,0.0,0.3,12.09,2.5
368,368,1.0,2020-12-12 21:14:10,2020-12-12 21:22:11,3.0,1.7,1.0,N,48,234,1.0,8.0,3.0,0.5,2.95,0.0,0.3,14.75,2.5
369,369,2.0,2020-12-12 22:35:23,2020-12-12 22:44:50,6.0,2.59,1.0,N,231,164,1.0,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
370,370,2.0,2020-12-12 22:09:10,2020-12-12 22:15:46,1.0,1.46,1.0,N,249,246,1.0,7.0,0.5,0.5,4.32,0.0,0.3,15.12,2.5
371,371,2.0,2020-12-13 06:29:17,2020-12-13 06:34:39,1.0,1.44,1.0,N,48,158,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
372,372,1.0,2020-12-13 08:04:56,2020-12-13 08:09:59,3.0,1.2,1.0,N,79,224,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
373,373,2.0,2020-12-13 09:37:29,2020-12-13 09:48:37,1.0,4.05,1.0,N,263,107,1.0,13.0,0.0,0.5,1.63,0.0,0.3,17.93,2.5
374,374,1.0,2020-12-13 09:41:44,2020-12-13 09:55:17,1.0,3.3,1.0,N,151,141,1.0,13.0,2.5,0.5,4.05,0.0,0.3,20.35,2.5
375,375,2.0,2020-12-13 11:49:35,2020-12-13 11:54:11,2.0,0.62,1.0,N,79,4,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
376,376,2.0,2020-12-13 11:53:59,2020-12-13 11:55:39,1.0,0.76,1.0,N,125,249,1.0,4.0,0.0,0.5,1.82,0.0,0.3,9.12,2.5
377,377,1.0,2020-12-13 12:51:26,2020-12-13 12:55:04,1.0,0.5,1.0,N,237,237,1.0,4.5,2.5,0.5,1.17,0.0,0.3,8.97,2.5
378,378,1.0,2020-12-13 13:35:41,2020-12-13 13:45:18,4.0,2.1,1.0,N,163,246,1.0,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5
379,379,2.0,2020-12-13 13:20:07,2020-12-13 13:37:09,2.0,3.85,1.0,N,142,107,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
380,380,1.0,2020-12-13 13:42:35,2020-12-13 13:50:10,2.0,0.7,1.0,N,186,164,3.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
381,381,2.0,2020-12-13 13:55:29,2020-12-13 13:59:59,1.0,0.44,1.0,N,142,163,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
382,382,2.0,2020-12-13 14:45:44,2020-12-13 15:00:14,4.0,2.92,1.0,N,236,42,1.0,12.5,0.0,0.5,3.16,0.0,0.3,18.96,2.5
383,383,1.0,2020-12-13 14:20:29,2020-12-13 14:26:43,1.0,0.6,1.0,N,234,90,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
384,384,2.0,2020-12-13 14:14:41,2020-12-13 14:29:19,1.0,2.75,1.0,N,237,107,1.0,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
385,385,1.0,2020-12-13 15:22:41,2020-12-13 15:39:58,1.0,5.3,1.0,N,262,247,2.0,18.5,2.5,0.5,0.0,0.0,0.3,21.8,2.5
386,386,1.0,2020-12-13 15:42:52,2020-12-13 15:52:06,1.0,0.9,1.0,N,249,79,1.0,7.5,2.5,0.5,4.0,0.0,0.3,14.8,2.5
387,387,2.0,2020-12-13 16:47:59,2020-12-13 16:52:54,1.0,0.76,1.0,N,125,144,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
388,388,2.0,2020-12-13 16:49:02,2020-12-13 17:07:36,3.0,3.16,1.0,N,143,90,1.0,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
389,389,1.0,2020-12-13 16:39:58,2020-12-13 16:48:39,1.0,0.4,1.0,N,161,161,1.0,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
390,390,2.0,2020-12-13 17:16:20,2020-12-13 17:30:47,1.0,3.87,1.0,N,211,50,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
391,391,2.0,2020-12-13 18:51:34,2020-12-13 19:30:47,3.0,15.36,1.0,N,138,26,1.0,45.5,0.0,0.5,0.0,0.0,0.3,46.3,0.0
392,392,2.0,2020-12-13 18:31:31,2020-12-13 18:39:41,1.0,1.71,1.0,N,234,231,1.0,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5
393,393,1.0,2020-12-13 18:22:08,2020-12-13 18:45:48,1.0,1.2,1.0,N,48,229,2.0,14.5,2.5,0.5,0.0,0.0,0.3,17.8,2.5
394,394,1.0,2020-12-13 18:12:38,2020-12-13 18:17:24,1.0,1.2,1.0,N,48,143,1.0,6.0,2.5,0.5,2.0,0.0,0.3,11.3,2.5
395,395,2.0,2020-12-13 18:30:09,2020-12-13 18:39:39,1.0,1.61,1.0,N,113,170,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
396,396,2.0,2020-12-13 22:26:17,2020-12-13 22:35:27,6.0,4.28,1.0,N,74,244,2.0,14.5,0.5,0.5,0.0,0.0,0.3,15.8,0.0
397,397,2.0,2020-12-13 23:39:17,2020-12-13 23:44:05,1.0,0.6,1.0,N,170,164,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
398,398,1.0,2020-12-14 07:33:03,2020-12-14 07:33:08,1.0,0.0,1.0,N,132,132,4.0,2.5,0.5,0.5,0.0,0.0,0.3,3.8,0.0
399,399,1.0,2020-12-14 08:19:43,2020-12-14 08:24:30,3.0,0.6,1.0,N,107,234,1.0,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
400,400,2.0,2020-12-14 08:20:38,2020-12-14 08:41:13,1.0,2.16,1.0,N,239,140,1.0,14.0,0.0,0.5,4.32,0.0,0.3,21.62,2.5
401,401,2.0,2020-12-14 08:36:46,2020-12-14 08:45:43,1.0,1.42,1.0,N,107,162,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
402,402,2.0,2020-12-14 09:54:46,2020-12-14 10:06:11,1.0,2.05,1.0,N,239,166,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
403,403,2.0,2020-12-14 09:42:30,2020-12-14 09:51:46,1.0,1.34,1.0,N,142,162,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
404,404,2.0,2020-12-14 10:16:22,2020-12-14 10:29:53,1.0,1.97,1.0,N,161,142,1.0,10.5,0.0,0.5,4.14,0.0,0.3,17.94,2.5
405,405,2.0,2020-12-14 12:18:33,2020-12-14 12:40:09,1.0,5.5,1.0,N,140,13,1.0,20.0,0.0,0.5,2.0,0.0,0.3,25.3,2.5
406,406,2.0,2020-12-14 12:28:33,2020-12-14 12:46:16,3.0,2.84,1.0,N,75,162,2.0,14.0,0.0,0.5,0.0,0.0,0.3,17.3,2.5
407,407,2.0,2020-12-14 12:47:30,2020-12-14 12:52:39,1.0,0.37,1.0,N,263,236,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
408,408,1.0,2020-12-14 13:04:06,2020-12-14 13:08:07,1.0,0.5,1.0,N,236,263,3.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
409,409,2.0,2020-12-14 14:18:41,2020-12-14 14:26:51,3.0,0.64,1.0,N,140,141,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
410,410,2.0,2020-12-14 14:59:07,2020-12-14 15:21:08,1.0,2.55,1.0,N,236,151,1.0,15.0,0.0,0.5,2.5,0.0,0.3,20.8,2.5
411,411,2.0,2020-12-14 15:27:59,2020-12-14 15:32:33,4.0,0.79,1.0,N,41,152,2.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
412,412,2.0,2020-12-14 15:16:40,2020-12-14 15:27:45,1.0,1.31,1.0,N,238,263,1.0,8.5,0.0,0.5,1.5,0.0,0.3,13.3,2.5
413,413,1.0,2020-12-14 15:56:27,2020-12-14 16:00:20,1.0,0.8,1.0,N,234,114,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
414,414,1.0,2020-12-14 16:31:01,2020-12-14 16:44:11,1.0,3.3,1.0,N,140,107,1.0,12.5,3.5,0.5,3.35,0.0,0.3,20.15,2.5
415,415,1.0,2020-12-14 16:42:24,2020-12-14 16:51:38,3.0,1.2,1.0,N,48,68,1.0,8.0,3.5,0.5,2.45,0.0,0.3,14.75,2.5
416,416,2.0,2020-12-14 16:09:00,2020-12-14 16:11:56,1.0,0.73,1.0,N,143,142,1.0,4.5,1.0,0.5,2.5,0.0,0.3,11.3,2.5
417,417,1.0,2020-12-14 17:02:53,2020-12-14 17:29:02,3.0,4.3,1.0,N,43,79,1.0,18.5,3.5,0.5,3.0,0.0,0.3,25.8,2.5
418,418,2.0,2020-12-14 17:31:30,2020-12-14 17:42:36,1.0,1.53,1.0,N,107,230,2.0,9.0,1.0,0.5,0.0,0.0,0.3,13.3,2.5
419,419,2.0,2020-12-14 17:16:24,2020-12-14 17:56:33,2.0,9.61,1.0,N,263,52,1.0,33.5,1.0,0.5,3.0,0.0,0.3,40.8,2.5
420,420,1.0,2020-12-14 17:36:45,2020-12-14 17:41:15,1.0,1.0,1.0,N,230,186,1.0,5.5,3.5,0.5,0.0,0.0,0.3,9.8,2.5
421,421,2.0,2020-12-14 18:05:41,2020-12-14 18:20:23,5.0,2.2,1.0,N,238,237,1.0,11.5,1.0,0.5,3.16,0.0,0.3,18.96,2.5
422,422,1.0,2020-12-14 18:46:47,2020-12-14 19:02:02,1.0,2.2,1.0,N,170,142,1.0,11.5,3.5,0.5,3.15,0.0,0.3,18.95,2.5
423,423,2.0,2020-12-14 19:07:56,2020-12-14 19:12:15,1.0,1.21,1.0,N,163,170,2.0,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
424,424,1.0,2020-12-14 19:27:43,2020-12-14 19:36:55,1.0,1.7,1.0,N,43,161,2.0,8.5,3.5,0.5,0.0,0.0,0.3,12.8,2.5
425,425,2.0,2020-12-14 19:40:49,2020-12-14 20:07:53,2.0,8.72,1.0,N,161,106,1.0,28.0,1.0,0.5,5.0,0.0,0.3,37.3,2.5
426,426,2.0,2020-12-14 19:37:50,2020-12-14 19:42:39,1.0,1.04,1.0,N,142,50,2.0,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
427,427,2.0,2020-12-14 20:07:54,2020-12-14 20:34:40,1.0,11.37,1.0,N,138,142,1.0,34.0,0.5,0.5,8.78,6.12,0.3,52.7,2.5
428,428,2.0,2020-12-14 20:15:32,2020-12-14 20:23:33,1.0,1.65,1.0,N,239,141,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
429,429,2.0,2020-12-14 21:59:12,2020-12-14 22:02:52,1.0,0.54,1.0,N,238,239,1.0,4.5,0.5,0.5,1.66,0.0,0.3,9.96,2.5
430,430,1.0,2020-12-14 21:27:26,2020-12-14 21:35:15,1.0,2.7,1.0,N,162,238,1.0,9.5,3.0,0.5,3.3,0.0,0.3,16.6,2.5
431,431,2.0,2020-12-14 21:53:52,2020-12-14 21:57:40,1.0,1.6,1.0,N,229,236,1.0,6.5,0.5,0.5,1.0,0.0,0.3,11.3,2.5
432,432,2.0,2020-12-14 23:02:11,2020-12-14 23:05:05,1.0,0.43,1.0,N,42,42,1.0,4.0,0.5,0.5,1.32,0.0,0.3,6.62,0.0
433,433,1.0,2020-12-15 02:07:32,2020-12-15 02:17:51,1.0,3.0,1.0,N,140,146,2.0,11.5,3.0,0.5,0.0,0.0,0.3,15.3,2.5
434,434,2.0,2020-12-15 09:30:55,2020-12-15 09:35:53,1.0,1.52,1.0,N,239,163,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
435,435,1.0,2020-12-15 09:26:55,2020-12-15 09:34:10,2.0,0.7,1.0,N,211,79,2.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
436,436,1.0,2020-12-15 09:16:37,2020-12-15 09:30:14,1.0,2.6,1.0,N,236,162,1.0,11.5,2.5,0.5,3.7,0.0,0.3,18.5,2.5
437,437,2.0,2020-12-15 10:52:24,2020-12-15 11:11:09,5.0,2.98,1.0,N,144,162,1.0,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
438,438,2.0,2020-12-15 10:32:38,2020-12-15 10:38:51,1.0,1.47,1.0,N,142,161,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
439,439,2.0,2020-12-15 10:26:51,2020-12-15 10:40:16,1.0,1.98,1.0,N,75,239,1.0,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
440,440,2.0,2020-12-15 10:46:56,2020-12-15 11:01:44,1.0,1.55,1.0,N,161,236,1.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
441,441,2.0,2020-12-15 11:44:16,2020-12-15 12:02:54,1.0,2.09,1.0,N,230,236,2.0,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5
442,442,1.0,2020-12-15 11:50:02,2020-12-15 11:56:06,1.0,0.8,1.0,N,170,233,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
443,443,1.0,2020-12-15 12:09:57,2020-12-15 12:18:26,1.0,1.2,1.0,N,239,43,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
444,444,2.0,2020-12-15 12:28:13,2020-12-15 12:49:25,1.0,2.15,1.0,N,161,236,1.0,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
445,445,2.0,2020-12-15 12:52:17,2020-12-15 13:04:36,1.0,1.97,1.0,N,239,163,1.0,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
446,446,2.0,2020-12-15 13:11:21,2020-12-15 13:30:15,2.0,1.81,1.0,N,107,162,2.0,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5
447,447,1.0,2020-12-15 13:56:50,2020-12-15 14:03:35,2.0,1.1,1.0,N,230,142,2.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
448,448,1.0,2020-12-15 13:57:50,2020-12-15 14:00:57,1.0,0.2,1.0,N,237,237,1.0,4.0,2.5,0.5,1.45,0.0,0.3,8.75,2.5
449,449,1.0,2020-12-15 14:42:13,2020-12-15 14:42:13,2.0,0.0,1.0,N,249,264,2.0,2.5,2.5,0.5,0.0,0.0,0.3,5.8,0.0
450,450,1.0,2020-12-15 14:13:15,2020-12-15 14:31:19,1.0,3.1,1.0,N,113,237,1.0,14.0,2.5,0.5,1.0,0.0,0.3,18.3,2.5
451,451,1.0,2020-12-15 14:52:23,2020-12-15 15:01:34,1.0,1.4,1.0,N,107,170,1.0,8.0,2.5,0.5,2.26,0.0,0.3,13.56,2.5
452,452,2.0,2020-12-15 14:31:05,2020-12-15 14:44:09,6.0,1.77,1.0,N,239,237,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
453,453,2.0,2020-12-15 15:55:07,2020-12-15 16:15:44,1.0,2.93,1.0,N,161,236,1.0,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
454,454,2.0,2020-12-15 15:04:29,2020-12-15 15:08:29,1.0,0.44,1.0,N,162,170,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
455,455,2.0,2020-12-15 15:10:22,2020-12-15 15:14:38,1.0,0.43,1.0,N,229,162,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
456,456,2.0,2020-12-15 15:16:28,2020-12-15 15:24:28,1.0,1.19,1.0,N,237,142,1.0,7.5,0.0,0.5,1.0,0.0,0.3,11.8,2.5
457,457,2.0,2020-12-15 15:19:35,2020-12-15 15:29:51,2.0,1.53,1.0,N,239,237,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
458,458,1.0,2020-12-15 15:20:09,2020-12-15 15:54:07,1.0,9.9,1.0,N,138,224,1.0,32.0,2.5,0.5,10.35,6.12,0.3,51.77,2.5
459,459,2.0,2020-12-15 16:54:41,2020-12-15 17:19:05,1.0,3.12,1.0,N,142,170,1.0,17.0,1.0,0.5,5.32,0.0,0.3,26.62,2.5
460,460,2.0,2020-12-15 16:28:34,2020-12-15 16:47:02,1.0,3.25,1.0,N,262,137,1.0,16.0,1.0,0.5,0.0,0.0,0.3,20.3,2.5
461,461,2.0,2020-12-15 16:02:23,2020-12-15 16:45:25,1.0,6.39,1.0,N,230,181,2.0,28.5,0.0,0.5,0.0,0.0,0.3,31.8,2.5
462,462,2.0,2020-12-15 16:47:20,2020-12-15 16:52:52,5.0,1.19,1.0,N,68,50,1.0,6.0,1.0,0.5,3.09,0.0,0.3,13.39,2.5
463,463,1.0,2020-12-15 16:01:44,2020-12-15 16:14:19,2.0,1.6,1.0,N,239,238,2.0,9.5,3.5,0.5,0.0,0.0,0.3,13.8,2.5
464,464,2.0,2020-12-15 16:38:08,2020-12-15 16:45:12,1.0,0.87,1.0,N,125,144,1.0,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
465,465,2.0,2020-12-15 16:27:58,2020-12-15 16:30:39,1.0,0.41,1.0,N,238,238,2.0,4.0,1.0,0.5,0.0,0.0,0.3,8.3,2.5
466,466,2.0,2020-12-15 17:17:30,2020-12-15 17:43:33,1.0,5.88,1.0,N,162,256,1.0,22.5,1.0,0.5,1.0,0.0,0.3,27.8,2.5
467,467,2.0,2020-12-15 17:38:26,2020-12-15 17:42:51,1.0,0.92,1.0,N,161,164,1.0,5.5,1.0,0.5,1.47,0.0,0.3,11.27,2.5
468,468,2.0,2020-12-15 18:50:41,2020-12-15 18:57:00,1.0,1.19,1.0,N,141,236,1.0,6.5,1.0,0.5,1.0,0.0,0.3,11.8,2.5
