,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
155,155,2.0,2020-10-06 11:21:52,2020-10-06 11:28:02,1.0,0.98,1.0,N,113,68,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
156,156,2.0,2020-10-06 12:35:49,2020-10-06 12:55:03,1.0,2.21,1.0,N,163,246,1.0,14.0,0.0,0.5,5.19,0.0,0.3,22.49,2.5
157,157,1.0,2020-10-06 13:45:35,2020-10-06 13:57:19,1.0,2.0,1.0,N,151,142,1.0,10.0,2.5,0.5,2.65,0.0,0.3,15.95,2.5
158,158,2.0,2020-10-06 13:35:11,2020-10-06 13:39:54,1.0,0.76,1.0,N,230,163,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
159,159,1.0,2020-10-06 13:48:11,2020-10-06 13:51:23,1.0,0.2,1.0,N,140,141,2.0,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
160,160,2.0,2020-10-06 14:26:10,2020-10-06 14:49:34,5.0,3.29,1.0,N,142,107,1.0,16.0,0.0,0.5,5.79,0.0,0.3,25.09,2.5
161,161,2.0,2020-10-06 15:25:39,2020-10-06 15:32:26,2.0,1.29,1.0,N,48,239,1.0,6.5,0.0,0.5,2.7,0.0,0.3,12.5,2.5
162,162,2.0,2020-10-06 15:02:58,2020-10-06 15:25:23,1.0,2.17,1.0,N,43,237,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
163,163,2.0,2020-10-06 15:13:43,2020-10-06 15:17:36,1.0,0.55,1.0,N,161,161,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
164,164,2.0,2020-10-06 16:36:23,2020-10-06 16:43:33,1.0,0.88,1.0,N,100,161,1.0,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
165,165,2.0,2020-10-06 16:39:03,2020-10-06 16:43:10,1.0,0.49,1.0,N,107,170,2.0,4.5,1.0,0.5,0.0,0.0,0.3,8.8,2.5
166,166,2.0,2020-10-06 16:02:53,2020-10-06 16:20:57,1.0,3.54,1.0,N,229,74,1.0,14.0,0.0,0.5,0.08,0.0,0.3,17.38,2.5
167,167,2.0,2020-10-06 17:41:47,2020-10-06 18:16:44,1.0,17.9,2.0,N,132,140,1.0,52.0,4.5,0.5,14.95,0.0,0.3,74.75,2.5
168,168,1.0,2020-10-06 17:35:28,2020-10-06 17:50:07,1.0,1.5,1.0,N,238,24,2.0,11.0,3.5,0.5,0.0,0.0,0.3,15.3,2.5
169,169,2.0,2020-10-06 17:06:59,2020-10-06 17:15:13,2.0,0.98,1.0,N,163,48,1.0,7.0,1.0,0.5,2.0,0.0,0.3,13.3,2.5
170,170,2.0,2020-10-06 17:06:28,2020-10-06 17:19:27,2.0,1.83,1.0,N,237,75,1.0,10.0,1.0,0.5,2.43,0.0,0.3,16.73,2.5
171,171,2.0,2020-10-06 17:30:10,2020-10-06 17:36:41,1.0,1.18,1.0,N,74,41,2.0,6.5,1.0,0.5,0.0,0.0,0.3,8.3,0.0
172,172,1.0,2020-10-06 17:59:17,2020-10-06 18:07:29,1.0,1.5,1.0,N,48,239,1.0,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5
173,173,1.0,2020-10-06 18:52:37,2020-10-06 19:04:34,1.0,1.0,1.0,N,229,141,1.0,9.5,3.5,0.5,4.1,0.0,0.3,17.9,2.5
174,174,1.0,2020-10-06 18:25:46,2020-10-06 18:32:47,1.0,1.2,1.0,N,238,166,1.0,7.0,3.5,0.5,2.83,0.0,0.3,14.13,2.5
175,175,2.0,2020-10-06 18:29:26,2020-10-06 18:43:50,1.0,5.7,1.0,N,260,233,2.0,18.5,1.0,0.5,0.0,6.12,0.3,28.92,2.5
176,176,2.0,2020-10-06 18:14:42,2020-10-06 18:26:23,1.0,2.33,1.0,N,246,231,1.0,11.0,1.0,0.5,3.06,0.0,0.3,18.36,2.5
177,177,2.0,2020-10-06 19:24:12,2020-10-06 19:32:20,2.0,1.25,1.0,N,144,87,1.0,7.5,1.0,0.5,2.36,0.0,0.3,14.16,2.5
178,178,2.0,2020-10-06 19:02:52,2020-10-06 19:07:28,1.0,1.26,1.0,N,238,142,1.0,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
179,179,2.0,2020-10-06 20:19:43,2020-10-06 20:29:29,4.0,2.35,1.0,N,68,231,1.0,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
180,180,2.0,2020-10-06 20:07:14,2020-10-06 20:14:21,2.0,0.92,1.0,N,239,151,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
181,181,2.0,2020-10-06 22:10:49,2020-10-06 22:17:37,1.0,1.51,1.0,N,237,236,1.0,7.5,0.5,0.5,1.7,0.0,0.3,13.0,2.5
182,182,2.0,2020-10-07 00:27:08,2020-10-07 00:34:07,1.0,2.12,1.0,N,161,114,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
183,183,2.0,2020-10-07 01:33:40,2020-10-07 02:03:49,1.0,6.95,1.0,N,68,36,2.0,25.0,0.5,0.5,0.0,0.0,0.3,28.8,2.5
184,184,2.0,2020-10-07 06:44:32,2020-10-07 06:48:59,1.0,0.71,1.0,N,107,90,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
185,185,2.0,2020-10-07 07:34:42,2020-10-07 07:41:59,1.0,1.93,1.0,N,236,161,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
186,186,2.0,2020-10-07 07:31:51,2020-10-07 07:40:40,1.0,2.08,1.0,N,107,162,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
187,187,2.0,2020-10-07 08:41:38,2020-10-07 08:46:52,1.0,1.05,1.0,N,186,234,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
188,188,2.0,2020-10-07 09:41:34,2020-10-07 09:59:17,1.0,3.6,1.0,N,238,164,1.0,15.0,0.0,0.5,3.66,0.0,0.3,21.96,2.5
189,189,1.0,2020-10-07 09:49:07,2020-10-07 09:54:04,1.0,0.6,1.0,N,48,230,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
190,190,1.0,2020-10-07 10:14:20,2020-10-07 10:18:02,1.0,0.7,1.0,N,140,141,1.0,4.5,2.5,0.5,1.95,0.0,0.3,9.75,2.5
191,191,2.0,2020-10-07 10:46:03,2020-10-07 11:00:10,1.0,2.52,1.0,N,107,163,1.0,11.5,0.0,0.5,5.0,0.0,0.3,19.8,2.5
192,192,2.0,2020-10-07 11:41:23,2020-10-07 11:56:39,1.0,0.91,1.0,N,236,141,1.0,10.0,0.0,0.5,2.66,0.0,0.3,15.96,2.5
193,193,2.0,2020-10-07 11:29:39,2020-10-07 12:01:54,5.0,19.5,2.0,N,132,236,1.0,52.0,0.0,0.5,9.0,6.12,0.3,70.42,2.5
194,194,2.0,2020-10-07 12:31:07,2020-10-07 12:42:56,2.0,1.35,1.0,N,211,209,2.0,9.0,0.0,0.5,0.0,0.0,0.3,12.3,2.5
195,195,2.0,2020-10-07 12:51:31,2020-10-07 12:57:51,4.0,0.84,1.0,N,113,164,1.0,6.0,0.0,0.5,2.32,0.0,0.3,11.62,2.5
196,196,2.0,2020-10-07 12:02:22,2020-10-07 12:07:00,1.0,0.79,1.0,N,143,142,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
197,197,1.0,2020-10-07 13:25:40,2020-10-07 13:33:14,1.0,1.0,1.0,N,170,100,2.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
198,198,1.0,2020-10-07 13:21:54,2020-10-07 13:26:54,1.0,1.1,1.0,N,236,239,1.0,6.0,2.5,0.5,1.7,0.0,0.3,11.0,2.5
199,199,1.0,2020-10-07 13:57:32,2020-10-07 14:03:58,1.0,0.7,1.0,N,231,125,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
200,200,2.0,2020-10-07 14:52:28,2020-10-07 15:01:36,1.0,2.64,1.0,N,233,145,1.0,9.5,0.0,0.5,3.78,6.12,0.3,22.7,2.5
201,201,1.0,2020-10-07 14:16:38,2020-10-07 14:19:30,1.0,0.6,1.0,N,230,48,1.0,4.0,2.5,0.5,1.45,0.0,0.3,8.75,2.5
202,202,2.0,2020-10-07 14:49:00,2020-10-07 14:57:50,1.0,1.09,1.0,N,249,234,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
203,203,2.0,2020-10-07 15:18:32,2020-10-07 15:23:24,1.0,0.52,1.0,N,142,142,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
204,204,2.0,2020-10-07 16:57:34,2020-10-07 17:07:52,1.0,1.15,1.0,N,43,238,1.0,8.5,1.0,0.5,1.54,0.0,0.3,11.84,0.0
205,205,2.0,2020-10-07 16:08:05,2020-10-07 16:24:11,2.0,5.54,1.0,N,13,170,1.0,18.5,1.0,0.5,0.0,0.0,0.3,22.8,2.5
206,206,2.0,2020-10-07 16:34:47,2020-10-07 16:40:40,1.0,0.74,1.0,N,164,186,2.0,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
207,207,1.0,2020-10-07 16:49:54,2020-10-07 17:04:29,1.0,1.4,1.0,N,142,48,1.0,10.5,3.5,0.5,2.95,0.0,0.3,17.75,2.5
208,208,2.0,2020-10-07 17:32:05,2020-10-07 17:38:14,1.0,0.95,1.0,N,236,262,1.0,6.0,1.0,0.5,3.09,0.0,0.3,13.39,2.5
209,209,1.0,2020-10-07 17:45:18,2020-10-07 17:48:48,1.0,0.5,1.0,N,90,186,2.0,4.5,3.5,0.5,0.0,0.0,0.3,8.8,2.5
210,210,2.0,2020-10-07 19:11:37,2020-10-07 19:19:27,1.0,1.5,1.0,N,162,170,1.0,7.0,1.0,0.5,2.82,0.0,0.3,14.12,2.5
211,211,2.0,2020-10-07 20:01:04,2020-10-07 20:01:24,1.0,0.0,1.0,N,236,236,1.0,2.5,0.5,0.5,7.0,0.0,0.3,13.3,2.5
212,212,2.0,2020-10-07 22:13:38,2020-10-07 22:37:39,1.0,7.23,1.0,N,43,13,1.0,24.5,0.5,0.5,4.0,0.0,0.3,32.3,2.5
213,213,2.0,2020-10-07 23:48:43,2020-10-07 23:52:23,1.0,0.8,1.0,N,166,41,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
214,214,1.0,2020-10-08 07:30:55,2020-10-08 07:47:15,1.0,2.5,1.0,N,48,137,2.0,12.5,2.5,0.5,0.0,0.0,0.3,15.8,2.5
215,215,2.0,2020-10-08 08:12:20,2020-10-08 08:15:48,1.0,0.78,1.0,N,151,166,1.0,4.5,0.0,0.5,1.59,0.0,0.3,6.89,0.0
216,216,2.0,2020-10-08 11:44:54,2020-10-08 12:03:37,2.0,3.16,1.0,N,107,237,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
217,217,2.0,2020-10-08 12:32:29,2020-10-08 12:36:53,2.0,0.4,1.0,N,237,237,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
218,218,2.0,2020-10-08 13:47:19,2020-10-08 13:54:23,1.0,1.19,1.0,N,141,162,1.0,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
219,219,1.0,2020-10-08 13:18:08,2020-10-08 13:32:17,1.0,2.3,1.0,N,161,263,1.0,10.5,2.5,0.5,2.76,0.0,0.3,16.56,2.5
220,220,2.0,2020-10-08 13:47:31,2020-10-08 13:54:48,1.0,1.13,1.0,N,142,230,1.0,6.5,0.0,0.5,1.47,0.0,0.3,11.27,2.5
221,221,2.0,2020-10-08 14:43:09,2020-10-08 14:43:12,1.0,0.0,5.0,N,75,75,1.0,10.0,0.0,0.5,0.01,0.0,0.3,10.81,0.0
222,222,1.0,2020-10-08 14:22:13,2020-10-08 14:31:14,1.0,1.2,1.0,N,229,237,1.0,7.5,2.5,0.5,2.16,0.0,0.3,12.96,2.5
223,223,2.0,2020-10-08 15:29:19,2020-10-08 15:37:25,1.0,1.16,1.0,N,24,43,1.0,7.0,0.0,0.5,2.0,0.0,0.3,9.8,0.0
224,224,2.0,2020-10-08 15:36:42,2020-10-08 16:10:46,1.0,9.77,1.0,N,164,138,1.0,31.5,0.0,0.5,8.18,6.12,0.3,49.1,2.5
225,225,1.0,2020-10-08 15:31:47,2020-10-08 15:45:50,1.0,2.2,1.0,N,162,239,1.0,11.5,2.5,0.5,3.7,0.0,0.3,18.5,2.5
226,226,1.0,2020-10-08 16:19:00,2020-10-08 16:37:02,1.0,1.6,1.0,N,162,186,1.0,11.5,3.5,0.5,1.0,0.0,0.3,16.8,2.5
227,227,2.0,2020-10-08 16:12:07,2020-10-08 17:14:37,2.0,20.26,1.0,N,237,21,1.0,62.0,1.0,0.5,14.48,6.12,0.3,86.9,2.5
228,228,2.0,2020-10-08 16:48:48,2020-10-08 17:12:04,1.0,2.96,1.0,N,161,158,1.0,15.5,1.0,0.5,3.56,0.0,0.3,23.36,2.5
229,229,1.0,2020-10-08 17:22:39,2020-10-08 17:33:35,1.0,1.9,1.0,N,142,24,1.0,9.5,3.5,0.5,2.07,0.0,0.3,15.87,2.5
230,230,1.0,2020-10-08 17:39:11,2020-10-08 17:44:10,1.0,0.9,1.0,N,140,263,1.0,5.5,3.5,0.5,2.45,0.0,0.3,12.25,2.5
231,231,1.0,2020-10-08 18:28:20,2020-10-08 18:34:48,1.0,0.7,1.0,N,237,141,2.0,6.0,3.5,0.5,0.0,0.0,0.3,10.3,2.5
232,232,2.0,2020-10-08 18:50:10,2020-10-08 19:00:55,1.0,1.42,1.0,N,113,246,1.0,8.5,1.0,0.5,3.84,0.0,0.3,16.64,2.5
233,233,2.0,2020-10-08 18:46:03,2020-10-08 19:05:02,2.0,5.28,1.0,N,88,234,1.0,19.0,1.0,0.5,1.16,0.0,0.3,24.46,2.5
234,234,1.0,2020-10-08 19:28:19,2020-10-08 19:43:52,3.0,2.6,1.0,N,144,164,1.0,12.5,3.0,0.5,3.25,0.0,0.3,19.55,2.5
235,235,2.0,2020-10-08 18:58:17,2020-10-08 19:10:12,5.0,2.07,1.0,N,170,158,1.0,10.0,1.0,0.5,2.86,0.0,0.3,17.16,2.5
236,236,2.0,2020-10-08 19:03:32,2020-10-08 19:11:45,1.0,1.08,1.0,N,170,229,1.0,7.0,1.0,0.5,1.7,0.0,0.3,13.0,2.5
237,237,2.0,2020-10-08 19:30:28,2020-10-08 19:41:34,1.0,1.91,1.0,N,114,234,1.0,9.5,1.0,0.5,3.45,0.0,0.3,17.25,2.5
238,238,2.0,2020-10-08 20:20:46,2020-10-08 20:39:56,1.0,4.1,1.0,N,90,141,2.0,16.0,0.5,0.5,0.0,0.0,0.3,19.8,2.5
239,239,1.0,2020-10-08 21:42:33,2020-10-08 22:00:56,2.0,3.2,1.0,N,239,229,1.0,14.5,3.0,0.5,3.65,0.0,0.3,21.95,2.5
240,240,2.0,2020-10-09 07:30:34,2020-10-09 07:41:49,1.0,2.37,1.0,N,162,249,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
241,241,2.0,2020-10-09 08:54:09,2020-10-09 09:01:56,1.0,1.04,1.0,N,107,164,1.0,7.0,0.0,0.5,2.0,0.0,0.3,12.3,2.5
242,242,1.0,2020-10-09 09:26:39,2020-10-09 09:44:42,2.0,4.2,1.0,N,50,144,2.0,16.0,2.5,0.5,0.0,0.0,0.3,19.3,2.5
243,243,2.0,2020-10-09 09:12:26,2020-10-09 09:18:40,1.0,0.87,1.0,N,125,211,1.0,6.0,0.0,0.5,2.32,0.0,0.3,11.62,2.5
244,244,1.0,2020-10-09 09:19:55,2020-10-09 09:38:51,2.0,3.5,1.0,N,43,144,2.0,15.0,2.5,0.5,0.0,0.0,0.3,18.3,2.5
245,245,1.0,2020-10-09 10:27:22,2020-10-09 10:32:37,1.0,0.8,1.0,N,140,229,1.0,5.5,2.5,0.5,1.76,0.0,0.3,10.56,2.5
246,246,2.0,2020-10-09 10:11:13,2020-10-09 10:21:01,1.0,1.74,1.0,N,238,236,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
247,247,1.0,2020-10-09 11:08:51,2020-10-09 11:17:27,1.0,1.4,1.0,N,163,236,1.0,8.5,2.5,0.5,2.36,0.0,0.3,14.16,2.5
248,248,1.0,2020-10-09 11:08:39,2020-10-09 11:13:05,1.0,0.0,1.0,N,225,37,1.0,9.2,0.0,0.5,0.0,0.0,0.3,10.0,0.0
249,249,2.0,2020-10-09 12:52:35,2020-10-09 12:57:24,1.0,0.62,1.0,N,236,75,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
250,250,2.0,2020-10-09 12:54:35,2020-10-09 12:58:23,1.0,0.53,1.0,N,141,237,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
251,251,2.0,2020-10-09 12:04:29,2020-10-09 12:46:34,1.0,11.32,1.0,N,170,180,2.0,39.5,0.0,0.5,0.0,6.12,0.3,48.92,2.5
252,252,2.0,2020-10-09 15:52:02,2020-10-09 16:12:33,2.0,3.89,1.0,N,236,90,1.0,16.0,0.0,0.5,3.86,0.0,0.3,23.16,2.5
253,253,2.0,2020-10-09 15:09:11,2020-10-09 15:30:02,1.0,3.4,1.0,N,113,237,1.0,15.5,0.0,0.5,1.0,0.0,0.3,19.8,2.5
254,254,1.0,2020-10-09 16:51:23,2020-10-09 17:02:19,1.0,1.7,1.0,N,224,162,1.0,9.5,3.5,0.5,2.75,0.0,0.3,16.55,2.5
255,255,1.0,2020-10-09 17:28:13,2020-10-09 18:24:37,1.0,0.0,1.0,N,140,69,1.0,22.2,0.0,0.5,0.0,0.0,0.3,23.0,0.0
256,256,1.0,2020-10-09 17:01:35,2020-10-09 17:40:44,1.0,10.7,1.0,N,138,239,1.0,34.5,3.5,0.5,11.2,6.12,0.3,56.12,2.5
257,257,2.0,2020-10-09 17:14:38,2020-10-09 17:25:34,1.0,0.96,1.0,N,100,186,1.0,8.0,1.0,0.5,1.84,0.0,0.3,14.14,2.5
258,258,1.0,2020-10-09 18:33:36,2020-10-09 18:43:35,1.0,0.5,1.0,N,114,211,1.0,7.5,3.5,0.5,2.0,0.0,0.3,13.8,2.5
259,259,2.0,2020-10-09 18:40:26,2020-10-09 19:02:51,1.0,2.09,1.0,N,234,229,1.0,15.0,1.0,0.5,4.83,0.0,0.3,24.13,2.5
260,260,1.0,2020-10-09 19:15:20,2020-10-09 19:29:12,1.0,4.0,1.0,N,87,107,1.0,14.5,3.5,0.5,3.75,0.0,0.3,22.55,2.5
261,261,2.0,2020-10-09 19:47:37,2020-10-09 19:59:58,4.0,1.75,1.0,N,79,68,1.0,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5
262,262,1.0,2020-10-09 20:42:36,2020-10-09 20:44:52,1.0,0.5,1.0,N,141,262,2.0,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
263,263,2.0,2020-10-09 20:36:55,2020-10-09 20:47:44,1.0,1.34,1.0,N,186,107,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
264,264,1.0,2020-10-09 23:21:25,2020-10-09 23:26:49,3.0,0.7,1.0,Y,158,114,2.0,5.0,3.0,0.5,0.0,0.0,0.3,8.8,2.5
265,265,1.0,2020-10-09 23:53:37,2020-10-10 00:13:31,1.0,4.8,1.0,N,107,239,1.0,17.5,3.0,0.5,2.0,0.0,0.3,23.3,2.5
266,266,1.0,2020-10-10 00:56:24,2020-10-10 01:00:18,1.0,1.2,1.0,N,249,234,1.0,5.5,3.0,0.5,2.75,0.0,0.3,12.05,2.5
267,267,1.0,2020-10-10 11:34:44,2020-10-10 11:37:41,1.0,0.8,1.0,N,148,79,1.0,5.0,2.5,0.5,1.0,0.0,0.3,9.3,2.5
268,268,2.0,2020-10-10 11:06:19,2020-10-10 11:08:09,5.0,0.81,1.0,N,75,74,1.0,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0.0
269,269,2.0,2020-10-10 11:06:11,2020-10-10 11:12:24,1.0,1.95,1.0,N,79,229,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
270,270,2.0,2020-10-10 12:24:42,2020-10-10 12:39:55,1.0,3.36,1.0,N,163,249,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
271,271,2.0,2020-10-10 12:09:55,2020-10-10 12:15:48,1.0,1.05,1.0,N,140,237,1.0,6.0,0.0,0.5,1.4,0.0,0.3,10.7,2.5
272,272,2.0,2020-10-10 13:44:18,2020-10-10 13:50:19,2.0,0.78,1.0,N,90,68,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
273,273,1.0,2020-10-10 14:31:18,2020-10-10 14:32:23,1.0,0.5,1.0,N,233,229,1.0,3.5,2.5,0.5,1.35,0.0,0.3,8.15,2.5
274,274,2.0,2020-10-10 15:05:07,2020-10-10 15:10:40,2.0,1.02,1.0,N,48,142,1.0,6.0,0.0,0.5,3.0,0.0,0.3,12.3,2.5
275,275,2.0,2020-10-10 15:16:59,2020-10-10 15:27:33,1.0,2.55,1.0,N,246,239,1.0,10.0,0.0,0.5,3.33,0.0,0.3,16.63,2.5
276,276,1.0,2020-10-10 15:43:36,2020-10-10 15:49:04,1.0,0.7,1.0,N,107,164,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
277,277,2.0,2020-10-10 15:45:28,2020-10-11 15:40:28,1.0,2.34,1.0,N,142,68,1.0,11.5,0.0,0.5,7.4,0.0,0.3,22.2,2.5
278,278,2.0,2020-10-10 15:25:15,2020-10-10 15:31:10,2.0,1.32,1.0,N,142,238,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
279,279,2.0,2020-10-10 15:52:59,2020-10-10 16:01:13,1.0,0.96,1.0,N,237,263,1.0,7.0,0.0,0.5,1.54,0.0,0.3,11.84,2.5
280,280,1.0,2020-10-10 17:33:34,2020-10-10 17:44:23,3.0,2.3,1.0,N,75,141,1.0,10.0,2.5,0.5,1.0,0.0,0.3,14.3,2.5
281,281,2.0,2020-10-10 17:04:51,2020-10-10 17:11:22,1.0,2.66,1.0,N,164,232,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
282,282,1.0,2020-10-10 17:30:14,2020-10-10 17:49:23,2.0,4.6,1.0,N,170,238,1.0,17.0,2.5,0.5,0.0,0.0,0.3,20.3,2.5
283,283,1.0,2020-10-10 17:03:55,2020-10-10 17:26:28,1.0,3.8,1.0,N,68,141,2.0,17.0,2.5,0.5,0.0,0.0,0.3,20.3,2.5
284,284,2.0,2020-10-10 18:51:49,2020-10-10 19:10:35,1.0,3.44,1.0,N,144,230,1.0,14.5,0.0,0.5,3.56,0.0,0.3,21.36,2.5
285,285,2.0,2020-10-10 19:28:14,2020-10-10 19:35:33,3.0,1.7,1.0,N,142,237,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
286,286,2.0,2020-10-10 19:04:16,2020-10-10 19:16:00,1.0,2.39,1.0,N,141,238,1.0,10.5,0.0,0.5,1.0,0.0,0.3,14.8,2.5
287,287,1.0,2020-10-10 19:14:31,2020-10-10 19:20:51,1.0,1.0,1.0,N,237,229,1.0,6.0,2.5,0.5,2.3,0.0,0.3,11.6,2.5
288,288,2.0,2020-10-10 20:29:52,2020-10-10 20:48:15,1.0,3.84,1.0,N,263,152,2.0,15.0,0.5,0.5,0.0,0.0,0.3,18.8,2.5
289,289,2.0,2020-10-10 20:37:07,2020-10-10 20:52:30,3.0,2.27,1.0,N,114,232,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
290,290,2.0,2020-10-10 21:25:16,2020-10-10 21:28:44,1.0,0.86,1.0,N,263,141,1.0,5.0,0.5,0.5,1.32,0.0,0.3,10.12,2.5
291,291,2.0,2020-10-10 21:13:02,2020-10-10 21:22:59,1.0,1.77,1.0,N,107,90,1.0,8.5,0.5,0.5,3.69,0.0,0.3,15.99,2.5
292,292,2.0,2020-10-10 21:43:18,2020-10-10 21:45:56,1.0,0.7,1.0,N,68,246,1.0,4.5,0.5,0.5,2.49,0.0,0.3,10.79,2.5
293,293,2.0,2020-10-10 23:25:13,2020-10-10 23:40:06,1.0,2.91,1.0,N,161,107,1.0,12.5,0.5,0.5,3.26,0.0,0.3,19.56,2.5
294,294,1.0,2020-10-10 23:44:38,2020-10-10 23:50:42,1.0,0.8,1.0,N,264,264,1.0,6.0,0.5,0.5,1.45,0.0,0.3,8.75,0.0
295,295,1.0,2020-10-11 05:22:33,2020-10-11 05:25:48,0.0,1.4,1.0,N,48,68,1.0,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
296,296,2.0,2020-10-11 06:51:30,2020-10-11 07:02:41,1.0,2.49,1.0,N,140,48,2.0,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
297,297,2.0,2020-10-11 06:40:39,2020-10-11 06:46:41,5.0,1.03,1.0,N,236,262,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
298,298,2.0,2020-10-11 13:47:38,2020-10-11 13:53:44,1.0,1.08,1.0,N,246,68,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
299,299,2.0,2020-10-11 15:06:30,2020-10-11 15:16:24,2.0,2.64,1.0,N,79,141,1.0,10.0,0.0,0.5,2.0,0.0,0.3,15.3,2.5
300,300,2.0,2020-10-11 15:06:16,2020-10-11 15:17:49,1.0,1.97,1.0,N,238,141,1.0,9.5,0.0,0.5,1.28,0.0,0.3,14.08,2.5
301,301,1.0,2020-10-11 15:14:52,2020-10-11 15:21:08,2.0,1.5,1.0,N,238,236,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
302,302,2.0,2020-10-11 16:50:57,2020-10-11 17:08:08,1.0,2.72,1.0,N,262,142,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
303,303,2.0,2020-10-11 16:35:25,2020-10-11 16:54:43,2.0,8.29,1.0,N,138,255,1.0,25.0,0.0,0.5,5.16,0.0,0.3,30.96,0.0
304,304,1.0,2020-10-11 17:39:12,2020-10-11 17:45:42,1.0,1.6,1.0,N,114,68,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
305,305,2.0,2020-10-11 17:32:38,2020-10-11 17:36:29,1.0,1.36,1.0,N,262,74,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
306,306,1.0,2020-10-11 18:53:15,2020-10-11 19:25:44,1.0,19.1,2.0,N,132,41,1.0,52.0,0.0,0.5,11.75,6.12,0.3,70.67,0.0
307,307,2.0,2020-10-11 18:37:37,2020-10-11 18:40:59,1.0,0.78,1.0,N,90,68,1.0,4.5,0.0,0.5,2.0,0.0,0.3,9.8,2.5
308,308,1.0,2020-10-12 02:25:39,2020-10-12 02:27:50,1.0,0.4,1.0,Y,249,249,1.0,4.0,2.5,0.5,1.45,0.0,0.3,8.75,2.5
309,309,2.0,2020-10-12 09:53:29,2020-10-12 09:59:04,2.0,1.29,1.0,N,238,166,1.0,6.5,0.0,0.5,1.46,0.0,0.3,8.76,0.0
310,310,1.0,2020-10-12 09:33:29,2020-10-12 09:56:02,0.0,6.4,1.0,N,75,249,1.0,21.5,2.5,0.5,3.5,0.0,0.3,28.3,2.5
311,311,1.0,2020-10-12 10:03:55,2020-10-12 10:07:27,0.0,0.8,1.0,N,186,234,1.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
