,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
155,155,2.0,2020-06-08 18:41:43,2020-06-08 18:44:29,1.0,0.88,1.0,N,90,107,1.0,4.5,1.0,0.5,2.2,0.0,0.3,11.0,2.5
156,156,2.0,2020-06-08 18:52:08,2020-06-08 19:07:22,1.0,3.54,1.0,N,113,66,1.0,14.0,1.0,0.5,3.66,0.0,0.3,23.91,2.5
157,157,1.0,2020-06-08 19:56:52,2020-06-08 20:00:42,1.0,0.8,1.0,N,142,161,2.0,4.5,3.5,0.5,0.0,0.0,0.3,8.8,2.5
158,158,2.0,2020-06-09 08:55:33,2020-06-09 09:16:11,1.0,9.63,1.0,N,74,231,2.0,28.0,0.0,0.5,0.0,0.0,0.3,31.3,2.5
159,159,2.0,2020-06-09 08:40:42,2020-06-09 08:45:44,5.0,0.74,1.0,N,141,229,1.0,5.5,0.0,0.5,2.2,0.0,0.3,11.0,2.5
160,160,2.0,2020-06-09 08:37:07,2020-06-09 08:54:26,1.0,2.01,1.0,N,68,107,1.0,12.5,0.0,0.5,2.0,0.0,0.3,17.8,2.5
161,161,2.0,2020-06-09 09:57:04,2020-06-09 10:04:10,1.0,0.85,1.0,N,79,113,1.0,6.5,0.0,0.5,2.94,0.0,0.3,12.74,2.5
162,162,2.0,2020-06-09 09:30:53,2020-06-09 09:43:02,1.0,1.7,1.0,N,142,151,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
163,163,1.0,2020-06-09 10:23:02,2020-06-09 10:43:44,1.0,9.6,1.0,N,138,107,1.0,28.0,2.5,0.5,5.0,6.12,0.3,42.42,2.5
164,164,2.0,2020-06-09 11:13:55,2020-06-09 11:27:24,1.0,2.72,1.0,N,236,170,2.0,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
165,165,2.0,2020-06-09 11:26:30,2020-06-09 11:29:05,1.0,0.62,1.0,N,237,236,1.0,4.0,0.0,0.5,1.2,0.0,0.3,8.5,2.5
166,166,1.0,2020-06-09 11:27:37,2020-06-09 11:35:01,1.0,1.3,1.0,N,239,238,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
167,167,2.0,2020-06-09 11:39:36,2020-06-09 11:47:12,1.0,1.6,1.0,N,229,164,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
168,168,2.0,2020-06-09 12:11:24,2020-06-09 12:14:56,1.0,1.1,1.0,N,43,237,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
169,169,2.0,2020-06-09 13:58:05,2020-06-09 14:07:20,1.0,1.29,1.0,N,113,4,2.0,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
170,170,2.0,2020-06-09 13:36:25,2020-06-09 13:38:27,1.0,0.24,1.0,N,236,236,2.0,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
171,171,1.0,2020-06-09 13:23:33,2020-06-09 13:29:12,1.0,0.8,1.0,N,234,137,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
172,172,2.0,2020-06-09 14:35:18,2020-06-09 14:38:12,1.0,0.48,1.0,N,262,140,2.0,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
173,173,2.0,2020-06-09 14:50:11,2020-06-09 14:56:07,2.0,1.2,1.0,N,170,161,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
174,174,1.0,2020-06-09 14:33:28,2020-06-09 14:37:22,1.0,0.9,1.0,N,231,13,1.0,5.5,2.5,0.5,1.76,0.0,0.3,10.56,2.5
175,175,1.0,2020-06-09 15:13:45,2020-06-09 15:20:57,2.0,1.5,1.0,N,239,163,1.0,7.5,2.5,0.5,2.0,0.0,0.3,12.8,2.5
176,176,2.0,2020-06-09 15:17:49,2020-06-09 15:19:55,1.0,0.38,1.0,N,186,186,2.0,3.5,0.0,0.5,0.0,0.0,0.3,6.8,2.5
177,177,2.0,2020-06-09 15:37:21,2020-06-09 15:41:20,1.0,1.41,1.0,N,48,186,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
178,178,1.0,2020-06-09 15:13:17,2020-06-09 15:36:46,1.0,8.1,1.0,N,236,127,2.0,24.5,2.5,0.5,0.0,0.0,0.3,27.8,2.5
179,179,1.0,2020-06-09 16:15:21,2020-06-09 16:28:58,1.0,2.9,1.0,N,114,237,1.0,12.0,3.5,0.5,3.25,0.0,0.3,19.55,2.5
180,180,2.0,2020-06-09 16:08:01,2020-06-09 16:16:31,1.0,1.03,1.0,N,79,249,1.0,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
181,181,2.0,2020-06-09 16:31:30,2020-06-09 16:45:14,1.0,2.88,1.0,N,100,263,2.0,11.5,1.0,0.5,0.0,0.0,0.3,15.8,2.5
182,182,2.0,2020-06-09 16:11:15,2020-06-09 16:22:23,1.0,1.77,1.0,N,41,152,2.0,9.0,1.0,0.5,0.0,0.0,0.3,10.8,0.0
183,183,1.0,2020-06-09 17:41:09,2020-06-09 17:55:46,1.0,5.4,1.0,N,143,116,1.0,18.0,3.5,0.5,6.65,0.0,0.3,28.95,2.5
184,184,1.0,2020-06-09 17:11:21,2020-06-09 17:21:26,1.0,2.1,1.0,N,143,186,1.0,9.5,2.5,0.5,3.8,0.0,0.3,16.6,2.5
185,185,2.0,2020-06-09 18:31:46,2020-06-09 18:51:29,1.0,6.27,1.0,N,114,226,1.0,21.0,1.0,0.5,3.8,0.0,0.3,29.1,2.5
186,186,2.0,2020-06-09 19:35:57,2020-06-09 19:41:03,1.0,1.02,1.0,N,211,148,2.0,5.5,1.0,0.5,0.0,0.0,0.3,9.8,2.5
187,187,2.0,2020-06-09 21:34:31,2020-06-09 21:39:05,1.0,1.2,1.0,N,236,239,2.0,6.0,0.5,0.5,0.0,0.0,0.3,9.8,2.5
188,188,2.0,2020-06-09 22:25:08,2020-06-09 22:34:26,1.0,1.32,1.0,N,239,142,1.0,8.5,0.5,0.5,2.46,0.0,0.3,14.76,2.5
189,189,2.0,2020-06-10 06:13:25,2020-06-10 06:19:41,1.0,1.53,1.0,N,100,162,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
190,190,2.0,2020-06-10 07:25:35,2020-06-10 07:32:23,1.0,1.79,1.0,N,162,107,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
191,191,2.0,2020-06-10 08:40:25,2020-06-10 08:52:56,1.0,2.33,1.0,N,43,141,1.0,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
192,192,1.0,2020-06-10 08:39:18,2020-06-10 09:03:54,1.0,6.5,1.0,N,100,263,2.0,23.5,2.5,0.5,0.0,0.0,0.3,26.8,2.5
193,193,1.0,2020-06-10 09:49:24,2020-06-10 09:52:26,1.0,0.6,1.0,N,164,164,1.0,4.5,2.5,0.5,3.0,0.0,0.3,10.8,2.5
194,194,1.0,2020-06-10 10:08:28,2020-06-10 10:15:04,1.0,1.7,1.0,N,142,161,1.0,7.5,2.5,0.5,1.0,0.0,0.3,11.8,2.5
195,195,2.0,2020-06-10 11:04:13,2020-06-10 11:16:25,1.0,1.98,1.0,N,162,236,1.0,10.5,0.0,0.5,3.45,0.0,0.3,17.25,2.5
196,196,2.0,2020-06-10 12:59:43,2020-06-10 13:02:50,1.0,0.89,1.0,N,142,237,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
197,197,1.0,2020-06-10 12:48:47,2020-06-10 12:55:23,1.0,0.6,1.0,N,237,140,1.0,6.0,2.5,0.5,2.5,0.0,0.3,11.8,2.5
198,198,1.0,2020-06-10 12:52:46,2020-06-10 13:01:19,1.0,0.0,1.0,N,170,164,1.0,11.2,0.0,0.5,0.0,0.0,0.3,12.0,0.0
199,199,2.0,2020-06-10 13:41:03,2020-06-10 14:12:34,1.0,5.27,1.0,N,170,17,2.0,23.5,0.0,0.5,0.0,0.0,0.3,26.8,2.5
200,200,1.0,2020-06-10 13:21:25,2020-06-10 13:29:04,2.0,1.4,1.0,N,161,140,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
201,201,2.0,2020-06-10 13:06:57,2020-06-10 13:09:39,5.0,0.66,1.0,N,237,237,1.0,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5
202,202,2.0,2020-06-10 14:02:54,2020-06-10 14:11:55,1.0,2.66,1.0,N,148,37,2.0,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
203,203,1.0,2020-06-10 14:03:28,2020-06-10 14:22:11,1.0,7.4,1.0,N,163,243,2.0,23.5,2.5,0.5,0.0,0.0,0.3,26.8,2.5
204,204,2.0,2020-06-10 14:45:31,2020-06-10 14:53:52,2.0,0.75,1.0,N,140,237,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
205,205,2.0,2020-06-10 14:49:10,2020-06-10 15:08:37,1.0,6.72,1.0,N,100,129,2.0,22.0,0.0,0.5,0.0,6.12,0.3,31.42,2.5
206,206,2.0,2020-06-10 14:30:50,2020-06-10 14:39:02,1.0,1.77,1.0,N,163,237,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
207,207,2.0,2020-06-10 15:44:15,2020-06-10 15:51:54,2.0,1.71,1.0,N,107,163,2.0,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
208,208,1.0,2020-06-10 15:10:31,2020-06-10 15:15:53,1.0,1.0,1.0,N,75,41,1.0,6.0,0.0,0.5,1.0,0.0,0.3,7.8,0.0
209,209,2.0,2020-06-10 17:01:28,2020-06-10 17:15:24,1.0,3.52,1.0,N,141,112,1.0,13.0,1.0,0.5,3.46,0.0,0.3,20.76,2.5
210,210,2.0,2020-06-10 17:40:45,2020-06-10 17:53:39,1.0,3.04,1.0,N,74,140,1.0,12.0,1.0,0.5,4.08,0.0,0.3,20.38,2.5
211,211,2.0,2020-06-10 18:14:06,2020-06-10 18:29:15,1.0,4.4,1.0,N,163,41,1.0,15.0,1.0,0.5,3.86,0.0,0.3,23.16,2.5
212,212,2.0,2020-06-10 18:31:08,2020-06-10 18:47:32,1.0,6.41,1.0,N,137,97,1.0,20.0,1.0,0.5,4.86,0.0,0.3,29.16,2.5
213,213,1.0,2020-06-10 18:16:51,2020-06-10 18:24:43,1.0,2.2,1.0,N,249,50,1.0,9.0,3.5,0.5,2.65,0.0,0.3,15.95,2.5
214,214,2.0,2020-06-10 19:02:26,2020-06-10 19:13:10,1.0,1.74,1.0,N,50,246,1.0,9.5,1.0,0.5,2.76,0.0,0.3,16.56,2.5
215,215,1.0,2020-06-10 20:23:33,2020-06-10 20:28:24,1.0,1.0,1.0,N,238,142,1.0,6.0,3.0,0.5,1.96,0.0,0.3,11.76,2.5
216,216,1.0,2020-06-11 07:29:14,2020-06-11 07:40:02,2.0,3.8,1.0,N,262,107,2.0,13.5,2.5,0.5,0.0,0.0,0.3,16.8,2.5
217,217,2.0,2020-06-11 09:09:24,2020-06-11 09:24:34,2.0,2.98,1.0,N,228,33,1.0,12.5,0.0,0.5,3.32,0.0,0.3,18.57,0.0
218,218,2.0,2020-06-11 10:37:53,2020-06-11 10:53:44,1.0,2.98,1.0,N,164,236,2.0,13.0,0.0,0.5,0.0,0.0,0.3,16.3,2.5
219,219,2.0,2020-06-11 10:37:31,2020-06-11 10:45:48,1.0,1.77,1.0,N,68,170,1.0,8.0,0.0,0.5,1.7,0.0,0.3,13.0,2.5
220,220,1.0,2020-06-11 12:35:09,2020-06-11 12:50:35,1.0,3.7,1.0,N,68,236,2.0,14.0,2.5,0.5,0.0,0.0,0.3,17.3,2.5
221,221,2.0,2020-06-11 12:31:01,2020-06-11 12:49:57,2.0,3.4,1.0,N,151,237,1.0,15.0,0.0,0.5,2.0,0.0,0.3,20.3,2.5
222,222,1.0,2020-06-11 12:11:17,2020-06-11 12:24:52,1.0,3.4,1.0,N,161,231,1.0,13.0,2.5,0.5,3.25,0.0,0.3,19.55,2.5
223,223,1.0,2020-06-11 13:53:30,2020-06-11 14:01:02,1.0,1.0,1.0,N,233,237,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
224,224,2.0,2020-06-11 13:15:18,2020-06-11 13:25:01,1.0,2.05,1.0,N,229,186,1.0,9.0,0.0,0.5,2.0,0.0,0.3,14.3,2.5
225,225,1.0,2020-06-11 13:02:39,2020-06-11 13:23:06,1.0,9.7,1.0,N,138,148,1.0,30.0,2.5,0.5,6.65,0.0,0.3,39.95,2.5
226,226,2.0,2020-06-11 14:45:49,2020-06-11 15:09:35,1.0,7.17,1.0,N,263,235,2.0,22.5,0.0,0.5,0.0,0.0,0.3,25.8,2.5
227,227,2.0,2020-06-11 14:16:02,2020-06-11 14:20:31,5.0,0.53,1.0,N,239,142,1.0,4.5,0.0,0.5,2.0,0.0,0.3,9.8,2.5
228,228,2.0,2020-06-11 15:48:09,2020-06-11 16:08:06,1.0,2.04,1.0,N,75,151,2.0,14.0,0.0,0.5,0.0,0.0,0.3,14.8,0.0
229,229,1.0,2020-06-11 16:37:30,2020-06-11 17:01:08,1.0,6.4,1.0,N,148,75,2.0,22.0,3.5,0.5,0.0,0.0,0.3,26.3,2.5
230,230,1.0,2020-06-11 16:17:00,2020-06-11 16:18:54,1.0,0.5,1.0,N,246,246,1.0,4.0,3.5,0.5,1.0,0.0,0.3,9.3,2.5
231,231,2.0,2020-06-11 16:51:15,2020-06-11 16:59:39,2.0,1.37,1.0,N,162,100,1.0,7.5,1.0,0.5,3.54,0.0,0.3,15.34,2.5
232,232,2.0,2020-06-11 17:14:07,2020-06-11 17:30:29,2.0,3.94,1.0,N,113,141,1.0,14.5,1.0,0.5,1.88,0.0,0.3,20.68,2.5
233,233,1.0,2020-06-11 17:53:04,2020-06-11 17:58:02,1.0,1.5,1.0,N,263,140,1.0,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
234,234,2.0,2020-06-11 18:28:49,2020-06-11 18:46:46,1.0,7.27,1.0,N,138,75,1.0,23.0,1.0,0.5,0.0,6.12,0.3,30.92,0.0
235,235,1.0,2020-06-11 19:02:11,2020-06-11 19:09:33,1.0,1.7,1.0,N,161,141,1.0,7.5,3.5,0.5,2.35,0.0,0.3,14.15,2.5
236,236,2.0,2020-06-11 18:59:22,2020-06-11 19:09:55,1.0,2.71,1.0,N,162,75,1.0,10.5,1.0,0.5,2.96,0.0,0.3,17.76,2.5
237,237,2.0,2020-06-12 06:35:09,2020-06-12 06:38:04,1.0,0.7,1.0,N,237,236,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
238,238,2.0,2020-06-12 06:53:56,2020-06-12 06:56:00,1.0,0.36,1.0,N,107,137,4.0,-3.5,0.0,-0.5,0.0,0.0,-0.3,-6.8,-2.5
239,239,1.0,2020-06-12 07:24:24,2020-06-12 07:29:45,3.0,0.7,1.0,N,170,100,1.0,5.5,2.5,0.5,1.0,0.0,0.3,9.8,2.5
240,240,2.0,2020-06-12 07:12:12,2020-06-12 07:18:08,1.0,1.37,1.0,N,262,75,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
241,241,2.0,2020-06-12 07:37:23,2020-06-12 07:43:27,1.0,1.8,1.0,N,141,170,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
242,242,2.0,2020-06-12 10:29:09,2020-06-12 10:49:56,6.0,7.24,1.0,N,138,28,1.0,24.5,0.0,0.5,0.02,0.0,0.3,25.32,0.0
243,243,2.0,2020-06-12 10:19:50,2020-06-12 10:23:04,1.0,0.88,1.0,N,238,143,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
244,244,1.0,2020-06-12 10:07:18,2020-06-12 10:15:57,1.0,2.6,1.0,N,107,140,1.0,9.5,2.5,0.5,2.55,0.0,0.3,15.35,2.5
245,245,2.0,2020-06-12 11:12:22,2020-06-12 11:14:47,1.0,0.29,1.0,N,24,151,2.0,3.5,0.0,0.5,0.0,0.0,0.3,4.3,0.0
246,246,1.0,2020-06-12 12:22:33,2020-06-12 12:34:29,1.0,2.4,1.0,N,238,162,2.0,11.0,2.5,0.5,0.0,0.0,0.3,14.3,2.5
247,247,1.0,2020-06-12 13:51:10,2020-06-12 13:58:18,0.0,1.3,1.0,N,79,137,1.0,7.0,2.5,0.5,5.0,0.0,0.3,15.3,2.5
248,248,1.0,2020-06-12 13:14:02,2020-06-12 13:21:04,0.0,1.0,1.0,N,24,151,1.0,6.05,2.5,0.5,0.0,0.0,0.3,9.35,0.0
249,249,2.0,2020-06-12 13:42:52,2020-06-12 13:50:19,1.0,1.2,1.0,N,75,151,1.0,7.0,0.0,0.5,1.56,0.0,0.3,9.36,0.0
250,250,2.0,2020-06-12 13:43:58,2020-06-12 13:53:19,1.0,1.13,1.0,N,186,170,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
251,251,2.0,2020-06-12 14:23:27,2020-06-12 14:31:22,1.0,1.09,1.0,N,141,263,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
252,252,1.0,2020-06-12 14:02:18,2020-06-12 14:11:00,4.0,1.3,1.0,N,233,164,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
253,253,2.0,2020-06-12 14:45:41,2020-06-12 15:01:45,2.0,2.47,1.0,N,161,263,2.0,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
254,254,1.0,2020-06-12 14:17:13,2020-06-12 14:25:52,0.0,1.3,1.0,N,261,211,1.0,7.5,2.5,0.5,2.15,0.0,0.3,12.95,2.5
255,255,1.0,2020-06-12 15:32:46,2020-06-12 15:49:20,1.0,3.2,1.0,N,113,50,2.0,13.5,2.5,0.5,0.0,0.0,0.3,16.8,2.5
256,256,2.0,2020-06-12 15:57:00,2020-06-12 16:10:32,1.0,3.39,1.0,N,237,144,1.0,12.5,0.0,0.5,3.95,0.0,0.3,19.75,2.5
257,257,2.0,2020-06-12 16:46:47,2020-06-12 17:00:35,1.0,4.13,1.0,N,164,238,2.0,15.0,1.0,0.5,0.0,0.0,0.3,19.3,2.5
258,258,2.0,2020-06-12 16:25:51,2020-06-12 16:39:07,1.0,3.13,1.0,N,142,41,1.0,12.0,1.0,0.5,3.26,0.0,0.3,19.56,2.5
259,259,1.0,2020-06-12 16:12:45,2020-06-12 16:16:41,1.0,0.8,1.0,N,238,24,2.0,5.0,1.0,0.5,0.0,0.0,0.3,6.8,0.0
260,260,1.0,2020-06-12 16:30:28,2020-06-12 17:28:08,1.0,0.0,1.0,N,79,71,1.0,26.2,0.0,0.5,0.0,0.0,0.3,27.0,0.0
261,261,2.0,2020-06-12 16:43:39,2020-06-12 16:51:30,1.0,1.15,1.0,N,263,75,1.0,7.0,1.0,0.5,2.26,0.0,0.3,13.56,2.5
262,262,1.0,2020-06-12 17:10:58,2020-06-12 17:22:08,1.0,1.7,1.0,N,226,7,2.0,9.0,1.0,0.5,0.0,0.0,0.3,10.8,0.0
263,263,1.0,2020-06-12 17:11:42,2020-06-12 17:30:31,0.0,4.3,1.0,N,163,4,1.0,16.5,3.5,0.5,2.0,0.0,0.3,22.8,2.5
264,264,2.0,2020-06-12 17:23:26,2020-06-12 17:29:38,1.0,2.22,1.0,N,50,238,1.0,8.0,1.0,0.5,2.46,0.0,0.3,14.76,2.5
265,265,1.0,2020-06-12 18:47:54,2020-06-12 18:58:06,1.0,2.6,1.0,N,107,140,1.0,10.0,3.5,0.5,1.5,0.0,0.3,15.8,2.5
266,266,2.0,2020-06-12 18:16:45,2020-06-12 18:33:10,2.0,5.2,1.0,N,113,238,1.0,17.0,1.0,0.5,2.0,0.0,0.3,23.3,2.5
267,267,2.0,2020-06-12 19:10:55,2020-06-12 19:15:59,1.0,0.87,1.0,N,230,48,1.0,5.5,1.0,0.5,1.0,0.0,0.3,10.8,2.5
268,268,2.0,2020-06-12 20:47:18,2020-06-12 20:53:27,1.0,1.39,1.0,N,239,236,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
269,269,2.0,2020-06-12 21:49:06,2020-06-12 22:14:22,1.0,8.76,1.0,N,74,232,2.0,28.5,0.5,0.5,0.0,0.0,0.3,32.3,2.5
270,270,2.0,2020-06-13 03:04:14,2020-06-13 03:15:32,1.0,2.09,1.0,N,41,238,2.0,10.0,0.5,0.5,0.0,0.0,0.3,13.8,2.5
271,271,2.0,2020-06-13 08:42:17,2020-06-13 08:44:23,1.0,0.64,1.0,N,41,151,2.0,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0.0
272,272,1.0,2020-06-13 09:53:23,2020-06-13 09:58:38,1.0,1.0,1.0,N,75,75,2.0,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0
273,273,1.0,2020-06-13 11:04:20,2020-06-13 11:19:07,1.0,3.8,1.0,N,142,152,1.0,14.0,2.5,0.5,0.0,0.0,0.3,17.3,2.5
274,274,1.0,2020-06-13 13:48:27,2020-06-13 14:34:52,1.0,12.2,1.0,N,79,231,2.0,39.0,2.5,0.5,0.0,0.0,0.3,42.3,2.5
275,275,1.0,2020-06-13 15:21:43,2020-06-13 15:39:01,1.0,3.9,1.0,N,239,170,2.0,15.0,2.5,0.5,0.0,0.0,0.3,18.3,2.5
276,276,2.0,2020-06-13 14:57:57,2020-06-13 15:02:27,1.0,0.77,1.0,N,263,236,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
277,277,1.0,2020-06-13 18:05:18,2020-06-13 18:12:05,1.0,2.4,1.0,N,141,137,1.0,8.5,2.5,0.5,3.5,0.0,0.3,15.3,2.5
278,278,1.0,2020-06-13 18:19:15,2020-06-13 18:23:45,1.0,0.8,1.0,N,239,239,1.0,5.0,2.5,0.5,2.45,0.0,0.3,10.75,2.5
279,279,2.0,2020-06-13 18:48:55,2020-06-13 19:03:35,1.0,3.37,1.0,N,163,144,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
280,280,2.0,2020-06-13 18:16:41,2020-06-13 18:30:42,1.0,8.15,1.0,N,264,236,1.0,23.5,0.0,0.5,4.94,6.12,0.3,37.86,2.5
281,281,2.0,2020-06-13 18:01:00,2020-06-13 18:05:30,3.0,0.8,1.0,N,148,114,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
282,282,1.0,2020-06-13 23:40:47,2020-06-13 23:44:52,1.0,0.7,1.0,N,186,68,1.0,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
283,283,2.0,2020-06-14 02:45:57,2020-06-14 03:00:39,1.0,6.27,1.0,N,230,41,1.0,19.5,0.5,0.5,4.66,0.0,0.3,27.96,2.5
284,284,1.0,2020-06-14 05:41:38,2020-06-14 05:48:55,1.0,2.0,1.0,N,47,168,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
285,285,2.0,2020-06-14 06:11:24,2020-06-14 06:15:27,1.0,1.58,1.0,N,74,263,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
286,286,2.0,2020-06-14 07:47:08,2020-06-14 07:51:27,1.0,1.09,1.0,N,263,75,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
287,287,2.0,2020-06-14 08:21:53,2020-06-14 08:30:14,1.0,3.04,1.0,N,166,142,1.0,10.5,0.0,0.5,1.38,0.0,0.3,15.18,2.5
288,288,2.0,2020-06-14 09:05:20,2020-06-14 09:07:40,1.0,0.52,1.0,N,263,236,2.0,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
289,289,1.0,2020-06-14 11:47:10,2020-06-14 11:50:10,1.0,1.2,1.0,N,236,75,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
290,290,2.0,2020-06-14 11:00:55,2020-06-14 11:29:38,1.0,17.25,2.0,N,132,140,1.0,52.0,0.0,0.5,11.06,0.0,0.3,66.36,2.5
291,291,1.0,2020-06-14 12:07:49,2020-06-14 12:37:27,1.0,0.0,1.0,N,41,144,1.0,28.2,0.0,0.5,0.0,0.0,0.3,29.0,0.0
292,292,1.0,2020-06-14 12:22:30,2020-06-14 12:25:30,1.0,0.6,1.0,N,231,87,2.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
293,293,1.0,2020-06-14 13:56:13,2020-06-14 13:58:28,2.0,0.4,1.0,N,68,100,2.0,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
294,294,2.0,2020-06-14 12:59:52,2020-06-14 13:07:03,1.0,2.04,1.0,N,163,140,4.0,-8.0,0.0,-0.5,0.0,0.0,-0.3,-11.3,-2.5
295,295,1.0,2020-06-14 14:45:29,2020-06-14 14:54:20,1.0,1.1,1.0,N,141,43,1.0,7.5,2.5,0.5,1.62,0.0,0.3,12.42,2.5
296,296,1.0,2020-06-14 14:38:00,2020-06-14 14:43:10,1.0,1.1,1.0,N,239,151,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
297,297,2.0,2020-06-14 14:23:15,2020-06-14 14:29:23,1.0,1.14,1.0,N,87,144,1.0,6.5,0.0,0.5,2.94,0.0,0.3,12.74,2.5
298,298,2.0,2020-06-14 16:54:23,2020-06-14 16:57:33,1.0,1.11,1.0,N,186,249,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
299,299,1.0,2020-06-14 16:19:41,2020-06-14 16:25:39,1.0,1.4,1.0,N,90,211,1.0,6.5,2.5,0.5,2.0,0.0,0.3,11.8,2.5
300,300,2.0,2020-06-14 17:37:19,2020-06-14 17:43:28,1.0,1.38,1.0,N,237,43,1.0,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5
301,301,2.0,2020-06-14 17:38:01,2020-06-14 17:49:54,1.0,3.26,1.0,N,41,143,1.0,12.0,0.0,0.5,1.0,0.0,0.3,16.3,2.5
302,302,1.0,2020-06-14 17:16:58,2020-06-14 17:27:29,1.0,3.9,1.0,N,87,107,1.0,14.0,2.5,0.5,2.7,0.0,0.3,20.0,2.5
303,303,2.0,2020-06-14 18:55:33,2020-06-14 19:07:56,2.0,2.86,1.0,N,43,229,1.0,11.0,0.0,0.5,2.0,0.0,0.3,16.3,2.5
304,304,2.0,2020-06-14 20:28:10,2020-06-14 20:38:16,1.0,1.87,1.0,N,263,140,1.0,9.5,0.5,0.5,3.33,0.0,0.3,16.63,2.5
305,305,2.0,2020-06-14 20:15:32,2020-06-14 20:20:48,1.0,0.54,1.0,N,164,230,2.0,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
306,306,2.0,2020-06-15 05:03:50,2020-06-15 05:08:16,1.0,1.29,1.0,N,79,137,1.0,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
307,307,2.0,2020-06-15 06:56:00,2020-06-15 06:59:41,1.0,0.8,1.0,N,229,161,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
308,308,2.0,2020-06-15 06:54:05,2020-06-15 07:03:18,1.0,1.28,1.0,N,164,229,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
309,309,1.0,2020-06-15 07:04:40,2020-06-15 07:14:02,1.0,1.7,1.0,N,186,162,2.0,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
310,310,2.0,2020-06-15 08:21:10,2020-06-15 09:21:13,1.0,5.91,1.0,N,75,226,1.0,31.0,0.0,0.5,1.0,0.0,0.3,35.3,2.5
311,311,2.0,2020-06-15 09:56:57,2020-06-15 10:11:29,1.0,3.89,1.0,N,151,170,1.0,14.0,0.0,0.5,5.19,0.0,0.3,22.49,2.5
