,Unnamed:_0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
155,155,2.0,2020-09-06 15:53:58,2020-09-06 15:59:36,2.0,0.73,1.0,N,186,234,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
156,156,1.0,2020-09-06 16:15:06,2020-09-06 16:24:43,3.0,1.3,1.0,N,238,151,1.0,8.5,2.5,0.5,1.0,0.0,0.3,12.8,2.5
157,157,2.0,2020-09-06 17:47:57,2020-09-06 17:48:31,1.0,0.2,1.0,N,142,142,2.0,3.0,0.0,0.5,0.0,0.0,0.3,6.3,2.5
158,158,2.0,2020-09-06 18:48:33,2020-09-06 19:01:48,5.0,5.58,1.0,N,262,79,1.0,17.5,0.0,0.5,2.0,0.0,0.3,22.8,2.5
159,159,2.0,2020-09-06 19:04:22,2020-09-06 19:08:41,1.0,1.1,1.0,N,238,239,1.0,5.5,0.0,0.5,1.2,0.0,0.3,10.0,2.5
160,160,2.0,2020-09-07 00:01:08,2020-09-07 00:05:03,2.0,0.8,1.0,N,137,170,1.0,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
161,161,2.0,2020-09-07 10:00:03,2020-09-07 10:08:45,2.0,1.66,1.0,N,142,140,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
162,162,1.0,2020-09-07 10:25:39,2020-09-07 10:45:29,1.0,6.1,1.0,N,263,255,1.0,20.0,2.5,0.5,5.0,0.0,0.3,28.3,2.5
163,163,1.0,2020-09-07 11:52:11,2020-09-07 11:57:56,1.0,1.2,1.0,N,75,74,2.0,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0
164,164,2.0,2020-09-07 12:40:31,2020-09-07 12:42:58,1.0,0.9,1.0,N,186,249,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
165,165,1.0,2020-09-07 14:19:39,2020-09-07 14:49:50,2.0,13.2,1.0,N,132,201,1.0,37.0,0.0,0.5,12.7,4.58,0.3,55.08,0.0
166,166,2.0,2020-09-07 14:27:40,2020-09-07 14:34:37,2.0,2.13,1.0,N,107,163,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
167,167,2.0,2020-09-07 14:09:15,2020-09-07 14:42:15,1.0,19.05,2.0,N,132,262,1.0,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
168,168,2.0,2020-09-07 15:42:32,2020-09-07 15:54:52,2.0,1.96,1.0,N,263,239,1.0,10.0,0.0,0.5,2.0,0.0,0.3,15.3,2.5
169,169,2.0,2020-09-07 16:19:53,2020-09-07 16:25:40,2.0,1.49,1.0,N,233,79,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
170,170,1.0,2020-09-07 16:45:31,2020-09-07 16:56:13,1.0,2.2,1.0,N,113,45,3.0,10.0,2.5,0.5,0.0,0.0,0.3,13.3,2.5
171,171,2.0,2020-09-07 17:54:28,2020-09-07 18:06:28,1.0,3.51,1.0,N,246,237,2.0,12.5,1.0,0.5,0.0,0.0,0.3,16.8,2.5
172,172,2.0,2020-09-07 17:13:15,2020-09-07 17:16:56,1.0,0.61,1.0,N,238,238,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
173,173,1.0,2020-09-07 17:23:04,2020-09-07 17:36:43,1.0,2.5,1.0,N,186,231,1.0,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5
174,174,1.0,2020-09-07 18:33:31,2020-09-07 18:39:52,2.0,0.6,1.0,N,261,87,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
175,175,2.0,2020-09-07 19:51:08,2020-09-07 19:55:16,1.0,0.96,1.0,N,249,68,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
176,176,1.0,2020-09-07 20:14:19,2020-09-07 20:23:41,1.0,1.5,1.0,N,107,144,3.0,8.0,3.0,0.5,0.0,0.0,0.3,11.8,2.5
177,177,2.0,2020-09-07 20:04:58,2020-09-07 20:10:42,1.0,1.87,1.0,N,237,263,1.0,7.0,0.5,0.5,2.16,0.0,0.3,12.96,2.5
178,178,1.0,2020-09-07 20:52:19,2020-09-07 20:58:47,1.0,1.3,1.0,N,238,43,1.0,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
179,179,2.0,2020-09-07 20:43:06,2020-09-07 20:51:21,6.0,1.36,1.0,N,239,238,1.0,8.0,0.5,0.5,1.0,0.0,0.3,12.8,2.5
180,180,2.0,2020-09-07 21:42:29,2020-09-07 22:00:29,1.0,6.52,1.0,N,246,116,2.0,21.5,0.5,0.5,0.0,0.0,0.3,25.3,2.5
181,181,2.0,2020-09-07 23:05:36,2020-09-07 23:12:30,1.0,1.76,1.0,N,239,236,1.0,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
182,182,2.0,2020-09-07 23:10:26,2020-09-07 23:12:05,1.0,0.09,1.0,N,148,148,2.0,3.0,0.5,0.5,0.0,0.0,0.3,6.8,2.5
183,183,2.0,2020-09-08 06:20:59,2020-09-08 06:27:09,1.0,0.8,1.0,N,263,236,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
184,184,1.0,2020-09-08 07:55:57,2020-09-08 08:04:58,1.0,1.4,1.0,N,186,107,1.0,7.5,2.5,0.5,1.5,0.0,0.3,12.3,2.5
185,185,1.0,2020-09-08 07:29:52,2020-09-08 07:43:56,1.0,2.2,1.0,N,100,224,1.0,11.5,2.5,0.5,4.4,0.0,0.3,19.2,2.5
186,186,2.0,2020-09-08 08:11:48,2020-09-08 08:11:53,1.0,0.0,1.0,N,142,264,4.0,-2.5,0.0,-0.5,0.0,0.0,-0.3,-3.3,0.0
187,187,2.0,2020-09-08 08:03:26,2020-09-08 08:06:38,1.0,0.6,1.0,N,236,236,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
188,188,2.0,2020-09-08 06:18:46,2020-09-08 06:32:18,5.0,2.82,1.0,N,170,236,1.0,11.5,0.0,0.5,2.96,0.0,0.3,17.76,2.5
189,189,2.0,2020-09-08 09:52:01,2020-09-08 10:02:07,2.0,1.84,1.0,N,146,229,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
190,190,2.0,2020-09-08 09:53:11,2020-09-08 09:59:17,6.0,1.35,1.0,N,229,164,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
191,191,1.0,2020-09-08 09:09:18,2020-09-08 09:22:50,1.0,3.2,1.0,N,234,141,1.0,12.5,2.5,0.5,3.16,0.0,0.3,18.96,2.5
192,192,2.0,2020-09-08 09:37:25,2020-09-08 09:55:10,1.0,4.74,1.0,N,13,48,1.0,18.0,0.0,0.5,4.26,0.0,0.3,25.56,2.5
193,193,2.0,2020-09-08 11:45:00,2020-09-08 11:47:13,1.0,0.27,1.0,N,141,141,1.0,3.5,0.0,0.5,1.36,0.0,0.3,8.16,2.5
194,194,2.0,2020-09-08 12:07:20,2020-09-08 12:22:46,2.0,5.39,1.0,N,137,13,1.0,18.0,0.0,0.5,1.0,0.0,0.3,22.3,2.5
195,195,2.0,2020-09-08 13:25:49,2020-09-08 13:32:25,1.0,0.84,1.0,N,162,164,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
196,196,2.0,2020-09-08 12:18:00,2020-09-09 11:42:00,5.0,3.46,1.0,N,263,164,1.0,17.0,0.0,0.5,3.0,0.0,0.3,23.3,2.5
197,197,1.0,2020-09-08 13:07:25,2020-09-08 13:15:55,1.0,1.8,1.0,N,186,50,1.0,8.0,2.5,0.5,3.35,0.0,0.3,14.65,2.5
198,198,1.0,2020-09-08 13:39:27,2020-09-08 14:10:41,1.0,6.2,1.0,N,186,255,2.0,25.5,2.5,0.5,0.0,0.0,0.3,28.8,2.5
199,199,2.0,2020-09-08 14:27:22,2020-09-08 14:36:34,1.0,1.26,1.0,N,141,239,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
200,200,1.0,2020-09-08 14:45:38,2020-09-08 14:48:00,1.0,0.4,1.0,N,161,161,1.0,3.5,2.5,0.5,1.35,0.0,0.3,8.15,2.5
201,201,2.0,2020-09-08 14:51:55,2020-09-08 15:19:06,5.0,4.87,1.0,N,238,137,1.0,20.5,0.0,0.5,4.76,0.0,0.3,28.56,2.5
202,202,2.0,2020-09-08 15:45:56,2020-09-08 16:00:55,1.0,1.58,1.0,N,163,100,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
203,203,2.0,2020-09-08 16:25:18,2020-09-08 16:34:26,1.0,1.1,1.0,N,68,162,1.0,7.5,0.0,0.5,2.0,0.0,0.3,12.8,2.5
204,204,1.0,2020-09-08 16:09:23,2020-09-08 16:21:32,1.0,2.5,1.0,N,236,24,1.0,11.0,3.5,0.5,3.05,0.0,0.3,18.35,2.5
205,205,1.0,2020-09-08 17:30:50,2020-09-08 17:34:00,2.0,0.5,1.0,N,68,158,1.0,4.0,3.5,0.5,2.45,0.0,0.3,10.75,2.5
206,206,2.0,2020-09-08 18:31:43,2020-09-08 18:42:56,3.0,1.75,1.0,N,68,107,1.0,9.0,1.0,0.5,2.66,0.0,0.3,15.96,2.5
207,207,2.0,2020-09-08 18:30:22,2020-09-08 18:40:08,2.0,1.59,1.0,N,43,239,1.0,8.5,1.0,0.5,1.92,0.0,0.3,14.72,2.5
208,208,2.0,2020-09-08 18:11:36,2020-09-08 18:21:20,1.0,1.66,1.0,N,161,50,1.0,8.0,1.0,0.5,3.08,0.0,0.3,15.38,2.5
209,209,1.0,2020-09-08 19:08:56,2020-09-08 19:10:00,1.0,0.4,1.0,N,75,75,1.0,3.5,1.0,0.5,1.06,0.0,0.3,6.36,0.0
210,210,1.0,2020-09-08 23:08:44,2020-09-08 23:22:14,1.0,6.2,1.0,N,87,141,2.0,19.5,3.0,0.5,0.0,0.0,0.3,23.3,2.5
211,211,1.0,2020-09-09 07:30:12,2020-09-09 07:32:39,1.0,0.5,1.0,N,48,48,4.0,4.0,2.5,0.5,0.0,0.0,0.3,7.3,2.5
212,212,1.0,2020-09-09 07:32:37,2020-09-09 07:46:01,1.0,2.4,1.0,N,238,230,1.0,11.5,2.5,0.5,2.95,0.0,0.3,17.75,2.5
213,213,2.0,2020-09-09 07:31:22,2020-09-09 07:43:24,1.0,3.08,1.0,N,263,142,1.0,11.5,0.0,0.5,1.48,0.0,0.3,16.28,2.5
214,214,2.0,2020-09-09 07:56:23,2020-09-09 08:01:50,1.0,0.72,1.0,N,163,50,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
215,215,2.0,2020-09-09 08:45:44,2020-09-09 09:01:52,1.0,2.86,1.0,N,41,237,1.0,13.0,0.0,0.5,3.26,0.0,0.3,19.56,2.5
216,216,1.0,2020-09-09 08:34:14,2020-09-09 08:56:39,2.0,3.3,1.0,N,229,43,1.0,17.0,2.5,0.5,4.05,0.0,0.3,24.35,2.5
217,217,2.0,2020-09-09 09:29:07,2020-09-09 09:31:30,6.0,0.71,1.0,N,79,107,1.0,4.0,0.0,0.5,1.82,0.0,0.3,9.12,2.5
218,218,2.0,2020-09-09 09:31:32,2020-09-09 09:40:39,1.0,1.18,1.0,N,262,75,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
219,219,1.0,2020-09-09 09:48:28,2020-09-09 10:11:16,2.0,2.8,1.0,N,164,236,2.0,15.5,2.5,0.5,0.0,0.0,0.3,18.8,2.5
220,220,1.0,2020-09-09 10:43:35,2020-09-09 11:01:43,2.0,1.3,1.0,N,140,229,1.0,12.0,2.5,0.5,3.8,0.0,0.3,19.1,2.5
221,221,2.0,2020-09-09 10:33:45,2020-09-09 10:42:05,1.0,1.82,1.0,N,234,231,1.0,8.0,0.0,0.5,2.0,0.0,0.3,13.3,2.5
222,222,1.0,2020-09-09 11:57:43,2020-09-09 12:14:54,1.0,2.5,1.0,N,238,237,1.0,12.5,2.5,0.5,3.15,0.0,0.3,18.95,2.5
223,223,2.0,2020-09-09 11:35:48,2020-09-10 11:14:41,1.0,10.84,1.0,N,170,228,2.0,35.5,0.0,0.5,0.0,0.0,0.3,38.8,2.5
224,224,2.0,2020-09-09 12:39:06,2020-09-09 12:49:44,3.0,0.97,1.0,N,237,141,2.0,8.0,0.0,0.5,0.0,0.0,0.3,11.3,2.5
225,225,1.0,2020-09-09 13:13:38,2020-09-09 13:20:09,1.0,0.8,1.0,N,161,186,1.0,6.0,2.5,0.5,1.85,0.0,0.3,11.15,2.5
226,226,2.0,2020-09-09 13:39:00,2020-09-09 13:44:10,5.0,0.55,1.0,N,231,261,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
227,227,2.0,2020-09-09 13:59:19,2020-09-09 14:04:04,1.0,0.54,1.0,N,237,236,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
228,228,1.0,2020-09-09 16:53:23,2020-09-09 16:56:47,1.0,0.4,1.0,N,230,48,1.0,4.5,3.5,0.5,1.2,0.0,0.3,10.0,2.5
229,229,1.0,2020-09-09 16:36:01,2020-09-09 16:42:04,1.0,0.9,1.0,N,141,140,1.0,6.0,3.5,0.5,3.0,0.0,0.3,13.3,2.5
230,230,2.0,2020-09-09 17:44:12,2020-09-09 17:50:58,2.0,1.1,1.0,N,161,43,1.0,6.0,1.0,0.5,2.06,0.0,0.3,12.36,2.5
231,231,1.0,2020-09-09 17:22:13,2020-09-09 17:26:52,1.0,0.7,1.0,N,209,45,1.0,5.0,3.5,0.5,5.0,0.0,0.3,14.3,2.5
232,232,1.0,2020-09-09 17:55:04,2020-09-09 18:04:24,0.0,1.4,1.0,N,237,238,1.0,8.5,3.5,0.5,3.8,0.0,0.3,16.6,2.5
233,233,2.0,2020-09-09 16:59:20,2020-09-09 17:11:04,1.0,0.89,1.0,N,236,262,1.0,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5
234,234,2.0,2020-09-09 17:18:52,2020-09-09 17:28:15,2.0,2.11,1.0,N,48,238,1.0,9.0,1.0,0.5,2.0,0.0,0.3,15.3,2.5
235,235,1.0,2020-09-09 18:12:41,2020-09-09 18:20:57,0.0,2.0,1.0,N,140,75,1.0,8.5,3.5,0.5,2.55,0.0,0.3,15.35,2.5
236,236,2.0,2020-09-09 18:57:57,2020-09-09 19:03:05,1.0,0.7,1.0,N,264,264,1.0,5.5,1.0,0.5,1.96,0.0,0.3,11.76,2.5
237,237,2.0,2020-09-09 18:23:33,2020-09-09 18:30:41,2.0,1.12,1.0,N,43,237,1.0,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5
238,238,2.0,2020-09-09 18:22:20,2020-09-09 18:32:17,6.0,1.67,1.0,N,161,236,1.0,9.0,1.0,0.5,2.66,0.0,0.3,15.96,2.5
239,239,2.0,2020-09-09 18:09:52,2020-09-09 18:21:11,1.0,1.25,1.0,N,236,237,2.0,8.0,1.0,0.5,0.0,0.0,0.3,12.3,2.5
240,240,1.0,2020-09-09 18:32:33,2020-09-09 18:37:18,1.0,0.8,1.0,N,186,48,1.0,5.5,3.5,0.5,1.95,0.0,0.3,11.75,2.5
241,241,1.0,2020-09-09 19:15:11,2020-09-09 19:20:02,1.0,1.1,1.0,N,239,151,1.0,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
242,242,2.0,2020-09-09 19:19:29,2020-09-09 19:22:59,1.0,1.09,1.0,N,229,141,1.0,5.0,1.0,0.5,1.4,0.0,0.3,10.7,2.5
243,243,2.0,2020-09-09 19:13:19,2020-09-09 19:25:43,5.0,1.86,1.0,N,234,246,1.0,10.0,1.0,0.5,0.0,0.0,0.3,14.3,2.5
244,244,2.0,2020-09-09 19:21:52,2020-09-09 19:31:45,3.0,1.57,1.0,N,237,263,1.0,9.0,1.0,0.5,3.32,0.0,0.3,16.62,2.5
245,245,1.0,2020-09-09 19:35:12,2020-09-09 19:49:18,1.0,2.2,1.0,N,140,239,1.0,11.5,3.5,0.5,3.16,0.0,0.3,18.96,2.5
246,246,1.0,2020-09-09 19:44:18,2020-09-09 19:52:04,1.0,2.7,1.0,N,137,262,1.0,9.5,3.5,0.5,2.75,0.0,0.3,16.55,2.5
247,247,2.0,2020-09-09 20:38:05,2020-09-09 20:47:50,2.0,1.68,1.0,N,239,48,2.0,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
248,248,1.0,2020-09-09 20:11:45,2020-09-09 20:15:47,1.0,1.2,1.0,N,75,74,1.0,5.5,0.5,0.5,5.0,0.0,0.3,11.8,0.0
249,249,1.0,2020-09-09 20:02:49,2020-09-09 20:16:16,1.0,3.0,1.0,N,142,41,1.0,12.5,3.0,0.5,3.25,0.0,0.3,19.55,2.5
250,250,2.0,2020-09-09 20:32:29,2020-09-09 20:40:26,1.0,1.21,1.0,N,142,237,1.0,7.0,0.5,0.5,2.7,0.0,0.3,13.5,2.5
251,251,2.0,2020-09-09 21:10:49,2020-09-09 21:15:38,3.0,1.52,1.0,N,233,107,1.0,6.5,0.5,0.5,3.09,0.0,0.3,13.39,2.5
252,252,2.0,2020-09-09 22:00:18,2020-09-09 22:18:00,1.0,8.54,1.0,N,236,220,1.0,25.5,0.5,0.5,5.0,2.8,0.3,34.6,0.0
253,253,2.0,2020-09-09 23:46:40,2020-09-09 23:55:44,1.0,1.7,1.0,N,166,116,2.0,8.5,0.5,0.5,0.0,0.0,0.3,9.8,0.0
254,254,2.0,2020-09-10 00:05:59,2020-09-10 00:10:44,1.0,0.9,1.0,N,236,236,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
255,255,1.0,2020-09-10 07:48:01,2020-09-10 07:55:36,2.0,0.9,1.0,N,164,137,1.0,6.5,2.5,0.5,1.95,0.0,0.3,11.75,2.5
256,256,1.0,2020-09-10 07:47:01,2020-09-10 07:57:24,2.0,1.2,1.0,N,100,137,1.0,8.5,2.5,0.5,2.35,0.0,0.3,14.15,2.5
257,257,1.0,2020-09-10 07:46:02,2020-09-10 08:00:44,1.0,3.8,1.0,N,116,143,1.0,14.5,2.5,0.5,0.0,0.0,0.3,17.8,2.5
258,258,2.0,2020-09-10 08:11:54,2020-09-10 08:22:16,1.0,3.87,1.0,N,262,137,1.0,12.5,0.0,0.5,2.37,0.0,0.3,18.17,2.5
259,259,2.0,2020-09-10 08:10:46,2020-09-10 08:14:50,1.0,0.98,1.0,N,186,234,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
260,260,2.0,2020-09-10 08:49:17,2020-09-10 09:00:51,1.0,1.35,1.0,N,236,161,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
261,261,2.0,2020-09-10 09:25:08,2020-09-10 09:39:38,1.0,1.35,1.0,N,100,161,1.0,10.0,0.0,0.5,3.99,0.0,0.3,17.29,2.5
262,262,2.0,2020-09-10 11:49:34,2020-09-10 12:02:34,1.0,1.68,1.0,N,234,45,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
263,263,2.0,2020-09-10 11:02:09,2020-09-10 11:05:59,3.0,0.66,1.0,N,164,170,1.0,4.5,0.0,0.5,2.34,0.0,0.3,10.14,2.5
264,264,2.0,2020-09-10 11:52:32,2020-09-10 12:13:09,1.0,3.21,1.0,N,229,68,1.0,15.0,0.0,0.5,1.83,0.0,0.3,20.13,2.5
265,265,2.0,2020-09-10 13:36:18,2020-09-10 13:49:25,2.0,2.88,1.0,N,143,90,1.0,12.0,0.0,0.5,3.06,0.0,0.3,18.36,2.5
266,266,2.0,2020-09-10 13:01:23,2020-09-10 13:08:00,2.0,0.83,1.0,N,224,137,1.0,6.0,0.0,0.5,1.0,0.0,0.3,10.3,2.5
267,267,2.0,2020-09-10 14:00:00,2020-09-10 14:07:45,1.0,1.0,1.0,N,100,48,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
268,268,2.0,2020-09-10 15:33:38,2020-09-10 15:41:32,1.0,0.34,1.0,N,140,140,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
269,269,2.0,2020-09-10 15:15:42,2020-09-10 15:26:22,1.0,1.64,1.0,N,50,161,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
270,270,2.0,2020-09-10 15:09:57,2020-09-10 15:22:17,1.0,4.08,1.0,N,220,244,1.0,15.0,0.0,0.5,2.4,2.8,0.3,21.0,0.0
271,271,1.0,2020-09-10 16:30:09,2020-09-10 17:06:20,1.0,0.0,1.0,N,63,91,1.0,20.2,0.0,0.5,0.0,0.0,0.3,21.0,0.0
272,272,2.0,2020-09-10 16:56:08,2020-09-10 17:00:48,1.0,0.67,1.0,N,186,234,1.0,5.0,1.0,0.5,0.93,0.0,0.3,10.23,2.5
273,273,1.0,2020-09-10 18:17:30,2020-09-10 18:25:59,1.0,2.1,1.0,N,158,246,2.0,9.0,3.5,0.5,0.0,0.0,0.3,13.3,2.5
274,274,2.0,2020-09-10 18:54:22,2020-09-10 19:06:18,1.0,2.02,1.0,N,162,186,1.0,10.0,1.0,0.5,2.86,0.0,0.3,17.16,2.5
275,275,2.0,2020-09-10 18:53:35,2020-09-10 19:33:49,2.0,21.37,2.0,N,114,132,1.0,52.0,4.5,0.5,16.48,6.12,0.3,82.4,2.5
276,276,2.0,2020-09-10 17:24:35,2020-09-10 17:45:37,1.0,4.41,1.0,N,48,41,1.0,16.5,1.0,0.5,4.16,0.0,0.3,24.96,2.5
277,277,2.0,2020-09-10 19:38:00,2020-09-10 19:56:27,5.0,4.25,1.0,N,236,202,1.0,16.0,1.0,0.5,3.0,0.0,0.3,23.3,2.5
278,278,2.0,2020-09-10 18:58:36,2020-09-10 19:08:23,2.0,1.92,1.0,N,161,107,1.0,8.5,1.0,0.5,2.56,0.0,0.3,15.36,2.5
279,279,2.0,2020-09-10 19:51:42,2020-09-10 19:59:50,1.0,2.71,1.0,N,170,79,1.0,8.0,1.0,0.5,2.46,0.0,0.3,14.76,2.5
280,280,2.0,2020-09-10 20:10:08,2020-09-10 20:11:46,1.0,0.68,1.0,N,68,246,1.0,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
281,281,1.0,2020-09-10 21:54:33,2020-09-10 22:06:34,1.0,2.7,1.0,N,229,90,1.0,11.0,3.0,0.5,2.95,0.0,0.3,17.75,2.5
282,282,1.0,2020-09-10 21:49:01,2020-09-10 22:03:16,0.0,3.2,1.0,N,229,239,1.0,12.5,3.0,0.5,2.0,0.0,0.3,18.3,2.5
283,283,2.0,2020-09-11 05:44:52,2020-09-11 05:56:17,1.0,2.62,1.0,N,100,140,1.0,11.0,0.5,0.5,0.0,0.0,0.3,14.8,2.5
284,284,2.0,2020-09-11 05:40:32,2020-09-11 05:58:53,1.0,9.87,1.0,N,234,138,1.0,28.0,0.5,0.5,7.58,6.12,0.3,45.5,2.5
285,285,2.0,2020-09-11 06:40:48,2020-09-11 07:01:27,1.0,9.6,1.0,N,68,247,1.0,29.0,0.0,0.5,0.0,0.0,0.3,32.3,2.5
286,286,2.0,2020-09-11 06:34:14,2020-09-11 06:47:09,1.0,2.56,1.0,N,224,48,2.0,11.0,0.0,0.5,0.0,0.0,0.3,14.3,2.5
287,287,2.0,2020-09-11 06:50:59,2020-09-11 07:01:08,1.0,2.16,1.0,N,170,68,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
288,288,2.0,2020-09-11 06:51:18,2020-09-11 06:54:51,1.0,0.87,1.0,N,236,75,1.0,5.0,0.0,0.5,1.0,0.0,0.3,9.3,2.5
289,289,2.0,2020-09-11 07:48:14,2020-09-11 08:25:55,3.0,12.31,1.0,N,234,121,1.0,41.0,0.0,0.5,5.0,6.12,0.3,55.42,2.5
290,290,2.0,2020-09-11 07:01:58,2020-09-11 07:08:17,1.0,1.04,1.0,N,100,170,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
291,291,1.0,2020-09-11 08:22:15,2020-09-11 08:26:04,1.0,0.7,1.0,N,164,170,2.0,4.5,2.5,0.5,0.0,0.0,0.3,7.8,2.5
292,292,1.0,2020-09-11 08:54:33,2020-09-11 08:58:11,1.0,0.8,1.0,N,75,74,2.0,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0.0
293,293,2.0,2020-09-11 09:20:24,2020-09-11 09:25:54,5.0,0.51,1.0,N,237,236,1.0,5.5,0.0,0.5,1.25,0.0,0.3,10.05,2.5
294,294,2.0,2020-09-11 10:46:56,2020-09-11 10:52:47,1.0,1.18,1.0,N,75,74,1.0,6.0,0.0,0.5,1.36,0.0,0.3,8.16,0.0
295,295,1.0,2020-09-11 10:16:32,2020-09-11 10:24:36,0.0,1.3,1.0,N,48,186,2.0,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
296,296,2.0,2020-09-11 11:25:14,2020-09-11 11:34:36,3.0,1.72,1.0,N,137,229,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
297,297,2.0,2020-09-11 11:47:09,2020-09-11 12:06:05,1.0,6.18,1.0,N,170,65,1.0,20.5,0.0,0.5,5.95,0.0,0.3,29.75,2.5
298,298,2.0,2020-09-11 11:52:42,2020-09-11 12:01:12,4.0,1.04,1.0,N,141,140,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
299,299,2.0,2020-09-11 11:30:54,2020-09-11 11:38:17,1.0,1.38,1.0,N,236,237,1.0,7.5,0.0,0.5,2.0,0.0,0.3,12.8,2.5
300,300,2.0,2020-09-11 12:44:22,2020-09-11 12:52:46,1.0,1.74,1.0,N,142,186,1.0,8.0,0.0,0.5,2.82,0.0,0.3,14.12,2.5
301,301,2.0,2020-09-11 12:09:58,2020-09-11 12:19:54,1.0,1.73,1.0,N,249,107,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
302,302,1.0,2020-09-11 13:21:40,2020-09-11 13:34:01,1.0,2.8,1.0,N,162,4,1.0,10.5,2.5,0.5,2.75,0.0,0.3,16.55,2.5
303,303,1.0,2020-09-11 13:14:16,2020-09-11 13:22:01,1.0,2.9,1.0,N,170,4,1.0,10.5,2.5,0.5,3.45,0.0,0.3,17.25,2.5
304,304,2.0,2020-09-11 13:46:16,2020-09-11 13:52:43,1.0,1.4,1.0,N,68,142,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
305,305,2.0,2020-09-11 14:14:06,2020-09-11 14:15:33,2.0,0.34,1.0,N,263,263,1.0,3.0,0.0,0.5,0.7,0.0,0.3,7.0,2.5
306,306,2.0,2020-09-11 14:15:37,2020-09-11 14:20:09,1.0,0.91,1.0,N,151,238,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
307,307,2.0,2020-09-11 14:15:45,2020-09-11 14:19:40,1.0,0.46,1.0,N,237,237,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
308,308,2.0,2020-09-11 15:28:15,2020-09-11 15:47:06,1.0,3.2,1.0,N,236,68,1.0,15.0,0.0,0.5,1.83,0.0,0.3,20.13,2.5
309,309,2.0,2020-09-11 15:05:24,2020-09-11 15:14:46,1.0,1.17,1.0,N,238,239,1.0,8.0,0.0,0.5,2.26,0.0,0.3,13.56,2.5
310,310,1.0,2020-09-11 16:00:53,2020-09-11 16:43:23,1.0,8.8,1.0,N,142,220,1.0,32.0,3.5,0.5,7.8,2.8,0.3,46.9,2.5
311,311,1.0,2020-09-11 16:15:54,2020-09-11 16:29:22,1.0,2.1,1.0,N,238,163,1.0,10.5,3.5,0.5,2.0,0.0,0.3,16.8,2.5
