,Unnamed:_0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
155,155,1.0,2020-07-07 13:12:20,2020-07-07 13:31:23,1.0,4.1,1.0,N,233,239,2.0,15.5,2.5,0.5,0.0,0.0,0.3,18.8,2.5
156,156,2.0,2020-07-07 14:37:59,2020-07-07 14:42:38,1.0,1.22,1.0,N,230,142,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
157,157,2.0,2020-07-07 14:41:41,2020-07-07 14:55:40,1.0,2.54,1.0,N,236,170,2.0,12.0,0.0,0.5,0.0,0.0,0.3,15.3,2.5
158,158,2.0,2020-07-07 14:48:36,2020-07-07 14:52:59,1.0,1.13,1.0,N,48,163,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
159,159,2.0,2020-07-07 14:30:53,2020-07-07 14:36:30,1.0,0.93,1.0,N,114,79,1.0,5.5,0.0,0.5,2.0,0.0,0.3,10.8,2.5
160,160,2.0,2020-07-07 15:15:56,2020-07-07 15:22:49,1.0,0.8,1.0,N,68,246,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
161,161,2.0,2020-07-07 15:42:00,2020-07-07 15:46:03,6.0,0.57,1.0,N,238,239,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
162,162,2.0,2020-07-07 15:45:51,2020-07-07 15:53:07,2.0,1.26,1.0,N,170,234,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
163,163,2.0,2020-07-07 16:26:12,2020-07-07 16:31:51,2.0,1.29,1.0,N,140,263,1.0,6.0,1.0,0.5,2.0,0.0,0.3,12.3,2.5
164,164,2.0,2020-07-07 16:54:39,2020-07-07 17:01:42,1.0,1.07,1.0,N,238,151,1.0,6.5,1.0,0.5,2.16,0.0,0.3,12.96,2.5
165,165,1.0,2020-07-07 16:45:53,2020-07-07 16:50:24,1.0,1.0,1.0,N,142,239,1.0,5.5,3.5,0.5,2.0,0.0,0.3,11.8,2.5
166,166,1.0,2020-07-07 16:14:40,2020-07-07 16:35:50,1.0,1.3,1.0,N,152,74,1.0,13.0,1.0,0.5,4.4,0.0,0.3,19.2,0.0
167,167,2.0,2020-07-07 16:21:04,2020-07-07 16:35:01,1.0,2.52,1.0,N,79,233,1.0,11.5,1.0,0.5,1.0,0.0,0.3,16.8,2.5
168,168,1.0,2020-07-07 19:08:20,2020-07-07 19:14:14,1.0,1.9,1.0,N,170,140,1.0,7.5,3.5,0.5,3.5,0.0,0.3,15.3,2.5
169,169,1.0,2020-07-07 19:26:03,2020-07-07 19:33:20,1.0,1.7,1.0,N,236,41,1.0,8.0,3.5,0.5,2.45,0.0,0.3,14.75,2.5
170,170,1.0,2020-07-07 20:04:12,2020-07-07 20:20:22,1.0,2.9,1.0,N,140,164,1.0,13.5,3.0,0.5,3.45,0.0,0.3,20.75,2.5
171,171,2.0,2020-07-07 22:18:36,2020-07-07 22:30:03,5.0,2.59,1.0,N,236,24,1.0,10.5,0.5,0.5,2.0,0.0,0.3,16.3,2.5
172,172,1.0,2020-07-08 01:59:47,2020-07-08 02:28:53,1.0,0.0,1.0,N,167,226,1.0,30.2,0.0,0.5,0.0,6.12,0.3,37.12,0.0
173,173,1.0,2020-07-08 03:01:31,2020-07-08 03:07:47,1.0,3.1,1.0,N,74,140,1.0,10.5,3.0,0.5,2.85,0.0,0.3,17.15,2.5
174,174,2.0,2020-07-08 03:36:33,2020-07-08 03:51:09,1.0,3.66,1.0,N,48,41,2.0,14.0,0.5,0.5,0.0,0.0,0.3,17.8,2.5
175,175,1.0,2020-07-08 06:47:08,2020-07-08 06:50:44,1.0,1.2,1.0,N,186,170,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
176,176,2.0,2020-07-08 07:59:47,2020-07-08 08:03:13,1.0,0.87,1.0,N,100,186,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
177,177,2.0,2020-07-08 07:55:55,2020-07-08 08:03:36,1.0,1.67,1.0,N,236,41,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
178,178,2.0,2020-07-08 08:33:01,2020-07-08 08:37:48,1.0,0.61,1.0,N,186,234,1.0,5.0,0.0,0.5,1.24,0.0,0.3,9.54,2.5
179,179,2.0,2020-07-08 08:36:13,2020-07-08 08:47:29,1.0,2.03,1.0,N,233,186,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
180,180,2.0,2020-07-08 08:44:19,2020-07-08 08:52:48,1.0,1.12,1.0,N,263,140,1.0,7.5,0.0,0.5,1.2,0.0,0.3,12.0,2.5
181,181,2.0,2020-07-08 09:38:48,2020-07-08 09:50:27,1.0,2.23,1.0,N,79,164,2.0,10.0,0.0,0.5,0.0,0.0,0.3,13.3,2.5
182,182,2.0,2020-07-08 09:06:09,2020-07-08 09:07:33,1.0,0.37,1.0,N,236,236,2.0,3.0,0.0,0.5,0.0,0.0,0.3,6.3,2.5
183,183,2.0,2020-07-08 11:58:24,2020-07-08 12:07:00,1.0,1.12,1.0,N,107,68,1.0,7.0,0.0,0.5,1.0,0.0,0.3,11.3,2.5
184,184,2.0,2020-07-08 12:52:31,2020-07-08 13:00:33,1.0,1.15,1.0,N,262,140,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
185,185,2.0,2020-07-08 12:37:12,2020-07-08 12:49:45,1.0,2.66,1.0,N,231,33,1.0,11.0,0.0,0.5,2.14,0.0,0.3,16.44,2.5
186,186,2.0,2020-07-08 13:34:09,2020-07-08 13:40:36,3.0,1.03,1.0,N,62,62,2.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0
187,187,2.0,2020-07-08 13:17:40,2020-07-08 13:41:37,1.0,2.71,1.0,N,249,232,1.0,15.0,0.0,0.5,0.0,0.0,0.3,18.3,2.5
188,188,2.0,2020-07-08 14:12:54,2020-07-08 14:18:04,1.0,1.23,1.0,N,239,237,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
189,189,1.0,2020-07-08 14:20:22,2020-07-08 14:23:29,1.0,0.5,1.0,N,68,234,1.0,4.5,2.5,0.5,1.95,0.0,0.3,9.75,2.5
190,190,2.0,2020-07-08 14:15:29,2020-07-08 14:24:42,1.0,2.31,1.0,N,231,107,1.0,9.5,0.0,0.5,2.56,0.0,0.3,15.36,2.5
191,191,2.0,2020-07-08 15:53:10,2020-07-08 16:06:22,2.0,2.34,1.0,N,162,186,1.0,10.5,0.0,0.5,2.76,0.0,0.3,16.56,2.5
192,192,1.0,2020-07-08 16:14:41,2020-07-08 16:33:08,1.0,2.9,1.0,N,141,238,1.0,13.5,3.5,0.5,5.3,0.0,0.3,23.1,2.5
193,193,2.0,2020-07-08 18:31:22,2020-07-08 18:40:03,1.0,2.14,1.0,N,186,143,1.0,9.0,1.0,0.5,2.66,0.0,0.3,15.96,2.5
194,194,1.0,2020-07-08 18:31:48,2020-07-08 18:40:49,0.0,1.9,1.0,N,239,141,2.0,9.0,3.5,0.5,0.0,0.0,0.3,13.3,2.5
195,195,2.0,2020-07-08 20:32:30,2020-07-08 21:04:10,1.0,6.11,1.0,N,142,142,1.0,24.5,0.5,0.5,8.49,0.0,0.3,36.79,2.5
196,196,2.0,2020-07-09 08:37:54,2020-07-09 08:45:26,1.0,1.43,1.0,N,164,162,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
197,197,1.0,2020-07-09 09:50:58,2020-07-09 10:00:04,1.0,1.3,1.0,N,234,246,1.0,7.5,2.5,0.5,1.2,0.0,0.3,12.0,2.5
198,198,1.0,2020-07-09 09:58:15,2020-07-09 10:05:39,1.0,1.3,1.0,N,113,170,2.0,7.0,2.5,0.5,0.0,0.0,0.3,10.3,2.5
199,199,2.0,2020-07-09 10:06:07,2020-07-09 10:15:09,1.0,1.31,1.0,N,186,107,2.0,7.5,0.0,0.5,0.0,0.0,0.3,10.8,2.5
200,200,1.0,2020-07-09 11:06:49,2020-07-09 11:17:37,1.0,1.4,1.0,N,140,262,2.0,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
201,201,2.0,2020-07-09 12:40:03,2020-07-09 12:43:09,1.0,0.77,1.0,N,48,100,1.0,4.5,0.0,0.5,0.2,0.0,0.3,8.0,2.5
202,202,2.0,2020-07-09 13:19:27,2020-07-09 13:47:04,1.0,4.51,1.0,N,143,143,2.0,20.0,0.0,0.5,0.0,0.0,0.3,23.3,2.5
203,203,2.0,2020-07-09 13:05:16,2020-07-09 13:10:22,1.0,0.85,1.0,N,239,239,2.0,5.5,0.0,0.5,0.0,0.0,0.3,8.8,2.5
204,204,1.0,2020-07-09 14:55:53,2020-07-09 15:10:38,1.0,1.3,1.0,N,162,140,2.0,10.5,2.5,0.5,0.0,0.0,0.3,13.8,2.5
205,205,2.0,2020-07-09 14:57:20,2020-07-09 15:05:59,1.0,1.23,1.0,N,151,239,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
206,206,2.0,2020-07-09 14:25:21,2020-07-09 14:30:27,1.0,0.66,1.0,N,113,249,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
207,207,1.0,2020-07-09 14:40:49,2020-07-09 14:46:21,1.0,1.1,1.0,N,137,113,1.0,6.0,2.5,0.5,1.7,0.0,0.3,11.0,2.5
208,208,2.0,2020-07-09 15:09:20,2020-07-09 15:17:42,1.0,1.34,1.0,N,161,236,1.0,7.5,0.0,0.5,1.94,0.0,0.3,12.74,2.5
209,209,1.0,2020-07-09 16:58:26,2020-07-09 17:10:14,2.0,2.0,1.0,N,141,239,1.0,10.0,3.5,0.5,2.85,0.0,0.3,17.15,2.5
210,210,1.0,2020-07-09 16:22:47,2020-07-09 16:23:10,1.0,0.0,5.0,N,226,226,1.0,48.0,0.0,0.0,5.0,0.0,0.3,53.3,0.0
211,211,2.0,2020-07-09 16:23:45,2020-07-09 16:38:54,1.0,3.27,1.0,N,158,163,1.0,13.0,1.0,0.5,3.46,0.0,0.3,20.76,2.5
212,212,2.0,2020-07-09 16:03:58,2020-07-09 16:13:37,1.0,1.24,1.0,N,151,41,2.0,8.0,1.0,0.5,0.0,0.0,0.3,9.8,0.0
213,213,1.0,2020-07-09 16:17:24,2020-07-09 16:41:09,1.0,3.6,1.0,N,234,66,1.0,17.0,3.5,0.5,4.25,0.0,0.3,25.55,2.5
214,214,1.0,2020-07-09 17:07:59,2020-07-09 18:01:38,1.0,10.5,1.0,N,246,235,1.0,40.0,3.5,0.5,8.85,0.0,0.3,53.15,2.5
215,215,2.0,2020-07-09 17:34:57,2020-07-09 17:39:51,1.0,1.0,1.0,N,90,164,1.0,5.5,1.0,0.5,1.0,0.0,0.3,10.8,2.5
216,216,2.0,2020-07-09 18:36:24,2020-07-09 18:39:45,1.0,0.81,1.0,N,233,162,1.0,4.5,1.0,0.5,1.76,0.0,0.3,10.56,2.5
217,217,2.0,2020-07-09 18:37:59,2020-07-09 18:52:18,1.0,3.24,1.0,N,48,79,1.0,12.5,1.0,0.5,3.36,0.0,0.3,20.16,2.5
218,218,1.0,2020-07-09 19:37:27,2020-07-09 19:41:21,1.0,0.9,1.0,N,48,246,1.0,5.5,3.5,0.5,1.95,0.0,0.3,11.75,2.5
219,219,2.0,2020-07-09 19:37:20,2020-07-09 19:54:01,1.0,7.44,1.0,N,209,239,1.0,22.5,1.0,0.5,4.0,0.0,0.3,30.8,2.5
220,220,1.0,2020-07-09 19:49:59,2020-07-09 19:50:41,1.0,0.0,1.0,N,262,262,2.0,2.5,3.5,0.5,0.0,0.0,0.3,6.8,2.5
221,221,2.0,2020-07-09 20:06:14,2020-07-09 20:11:52,1.0,1.35,1.0,N,141,262,1.0,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
222,222,1.0,2020-07-09 20:59:01,2020-07-09 21:09:11,1.0,2.8,1.0,N,107,232,2.0,11.0,3.0,0.5,0.0,0.0,0.3,14.8,2.5
223,223,1.0,2020-07-09 22:01:26,2020-07-09 22:04:33,1.0,0.6,1.0,N,79,4,1.0,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
224,224,2.0,2020-07-09 23:03:42,2020-07-09 23:08:29,1.0,0.74,1.0,N,249,158,2.0,5.5,0.5,0.5,0.0,0.0,0.3,9.3,2.5
225,225,1.0,2020-07-10 03:17:22,2020-07-10 03:24:48,1.0,1.9,1.0,N,75,42,2.0,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0
226,226,2.0,2020-07-10 06:09:43,2020-07-10 06:12:21,1.0,0.73,1.0,N,100,230,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
227,227,2.0,2020-07-10 06:30:50,2020-07-10 06:36:22,1.0,1.41,1.0,N,233,163,2.0,6.5,0.0,0.5,0.0,0.0,0.3,9.8,2.5
228,228,2.0,2020-07-10 07:54:12,2020-07-10 07:57:26,2.0,0.7,1.0,N,162,170,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
229,229,2.0,2020-07-10 09:32:49,2020-07-10 09:39:28,1.0,1.75,1.0,N,162,234,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
230,230,1.0,2020-07-10 09:35:37,2020-07-10 09:48:55,1.0,2.0,1.0,Y,229,107,3.0,10.5,2.5,0.5,0.0,0.0,0.3,13.8,2.5
231,231,2.0,2020-07-10 10:38:24,2020-07-10 10:47:48,1.0,2.1,1.0,N,48,238,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
232,232,2.0,2020-07-10 10:46:30,2020-07-10 10:57:23,3.0,1.97,1.0,N,151,75,2.0,10.0,0.0,0.5,0.0,0.0,0.3,10.8,0.0
233,233,1.0,2020-07-10 11:29:34,2020-07-10 11:45:35,1.0,3.9,1.0,Y,140,7,1.0,14.5,2.5,0.5,5.3,0.0,0.3,23.1,2.5
234,234,2.0,2020-07-10 11:42:52,2020-07-10 12:11:29,3.0,13.39,1.0,N,87,235,1.0,37.5,0.0,0.5,0.0,0.0,0.3,40.8,2.5
235,235,2.0,2020-07-10 11:04:31,2020-07-10 11:19:38,1.0,2.62,1.0,N,234,237,2.0,12.5,0.0,0.5,0.0,0.0,0.3,15.8,2.5
236,236,1.0,2020-07-10 11:22:01,2020-07-10 11:50:34,0.0,5.2,1.0,N,234,75,2.0,21.0,2.5,0.5,0.0,0.0,0.3,24.3,2.5
237,237,1.0,2020-07-10 12:19:51,2020-07-10 12:27:56,1.0,1.2,1.0,N,151,239,1.0,7.0,2.5,0.5,2.05,0.0,0.3,12.35,2.5
238,238,1.0,2020-07-10 12:33:09,2020-07-10 12:41:39,1.0,1.6,1.0,N,237,162,1.0,8.0,2.5,0.5,0.0,0.0,0.3,11.3,2.5
239,239,2.0,2020-07-10 12:27:42,2020-07-10 12:44:11,1.0,3.56,1.0,N,161,41,2.0,14.0,0.0,0.5,0.0,0.0,0.3,17.3,2.5
240,240,1.0,2020-07-10 12:25:31,2020-07-10 12:40:57,1.0,0.0,1.0,N,244,166,1.0,17.2,0.0,0.5,0.0,0.0,0.3,18.0,0.0
241,241,1.0,2020-07-10 13:40:38,2020-07-10 13:44:38,1.0,0.8,1.0,N,140,236,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
242,242,2.0,2020-07-10 13:03:53,2020-07-10 13:14:21,1.0,1.49,1.0,N,48,68,1.0,8.5,0.0,0.5,2.95,0.0,0.3,14.75,2.5
243,243,2.0,2020-07-10 13:16:31,2020-07-10 13:25:59,1.0,1.86,1.0,N,74,236,2.0,8.5,0.0,0.5,0.0,0.0,0.3,11.8,2.5
244,244,1.0,2020-07-10 14:18:53,2020-07-10 14:25:30,3.0,0.8,1.0,N,237,229,1.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
245,245,2.0,2020-07-10 15:16:26,2020-07-10 15:19:33,2.0,0.54,1.0,N,262,141,1.0,4.0,0.0,0.5,1.0,0.0,0.3,8.3,2.5
246,246,2.0,2020-07-10 15:04:25,2020-07-10 15:30:45,1.0,5.55,1.0,N,148,75,2.0,20.5,0.0,0.5,0.0,0.0,0.3,23.8,2.5
247,247,1.0,2020-07-10 15:43:26,2020-07-10 15:48:37,1.0,0.5,1.0,N,237,141,1.0,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
248,248,1.0,2020-07-10 16:45:24,2020-07-10 16:54:28,2.0,1.8,1.0,N,239,43,2.0,8.5,3.5,0.5,0.0,0.0,0.3,12.8,2.5
249,249,1.0,2020-07-10 16:53:43,2020-07-10 16:59:14,1.0,1.2,1.0,N,249,100,1.0,6.5,3.5,0.5,1.0,0.0,0.3,11.8,2.5
250,250,2.0,2020-07-10 16:00:30,2020-07-10 16:06:27,1.0,1.2,1.0,N,48,50,1.0,6.0,1.0,0.5,1.03,0.0,0.3,11.33,2.5
251,251,2.0,2020-07-10 16:08:10,2020-07-10 16:24:23,1.0,3.58,1.0,N,75,186,1.0,14.0,1.0,0.5,2.0,0.0,0.3,20.3,2.5
252,252,2.0,2020-07-10 15:55:47,2020-07-10 16:03:45,1.0,0.88,1.0,N,144,231,2.0,6.5,1.0,0.5,0.0,0.0,0.3,10.8,2.5
253,253,2.0,2020-07-10 17:08:07,2020-07-10 17:17:43,2.0,1.58,1.0,N,161,233,2.0,8.5,1.0,0.5,0.0,0.0,0.3,12.8,2.5
254,254,2.0,2020-07-10 19:56:15,2020-07-10 20:00:00,1.0,0.71,1.0,N,107,170,2.0,5.0,1.0,0.5,0.0,0.0,0.3,9.3,2.5
255,255,2.0,2020-07-10 21:06:22,2020-07-10 21:33:17,1.0,17.71,2.0,N,132,107,1.0,52.0,0.0,0.5,12.28,6.12,0.3,73.7,2.5
256,256,2.0,2020-07-10 22:44:12,2020-07-10 22:49:09,1.0,0.79,1.0,N,41,166,2.0,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0
257,257,2.0,2020-07-10 22:54:12,2020-07-10 23:14:15,1.0,4.18,1.0,N,186,166,1.0,17.0,0.5,0.5,2.08,0.0,0.3,22.88,2.5
258,258,2.0,2020-07-11 08:18:26,2020-07-11 08:25:04,1.0,2.5,1.0,N,142,249,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
259,259,1.0,2020-07-11 09:18:21,2020-07-11 09:22:37,1.0,0.7,1.0,N,238,239,1.0,5.5,2.5,0.5,2.2,0.0,0.3,11.0,2.5
260,260,2.0,2020-07-11 09:01:15,2020-07-11 09:02:28,5.0,0.49,1.0,N,107,137,1.0,3.5,0.0,0.5,2.04,0.0,0.3,8.84,2.5
261,261,2.0,2020-07-11 10:18:16,2020-07-11 10:30:10,1.0,4.23,1.0,N,166,244,1.0,15.0,0.0,0.5,3.95,0.0,0.3,19.75,0.0
262,262,2.0,2020-07-11 10:26:28,2020-07-11 10:27:52,1.0,0.53,1.0,N,140,262,1.0,3.5,0.0,0.5,1.36,0.0,0.3,8.16,2.5
263,263,1.0,2020-07-11 11:23:43,2020-07-11 11:29:52,1.0,1.7,1.0,N,170,141,2.0,7.5,2.5,0.5,0.0,0.0,0.3,10.8,2.5
264,264,1.0,2020-07-11 11:41:35,2020-07-11 11:53:05,2.0,2.5,1.0,N,90,163,1.0,10.5,2.5,0.5,1.0,0.0,0.3,14.8,2.5
265,265,2.0,2020-07-11 11:58:11,2020-07-11 12:03:03,2.0,1.5,1.0,N,237,263,1.0,6.5,0.0,0.5,1.8,0.0,0.3,11.6,2.5
266,266,2.0,2020-07-11 13:59:31,2020-07-11 14:04:19,1.0,0.7,1.0,N,143,143,1.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
267,267,2.0,2020-07-11 14:15:20,2020-07-11 14:28:41,1.0,4.06,1.0,N,263,79,1.0,14.0,0.0,0.5,3.46,0.0,0.3,20.76,2.5
268,268,1.0,2020-07-11 14:36:58,2020-07-11 15:07:55,1.0,0.0,1.0,N,35,26,1.0,22.2,0.0,0.5,0.0,0.0,0.3,23.0,0.0
269,269,2.0,2020-07-11 15:41:27,2020-07-11 15:50:17,1.0,1.34,1.0,N,237,143,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
270,270,1.0,2020-07-11 15:08:50,2020-07-11 15:13:45,1.0,0.6,1.0,N,107,234,1.0,5.0,2.5,0.5,1.65,0.0,0.3,9.95,2.5
271,271,2.0,2020-07-11 16:08:25,2020-07-11 16:14:23,1.0,2.17,1.0,N,162,263,1.0,8.0,0.0,0.5,1.2,0.0,0.3,12.5,2.5
272,272,1.0,2020-07-11 18:57:00,2020-07-11 19:08:45,1.0,2.8,1.0,N,170,249,1.0,11.0,2.5,0.5,10.0,0.0,0.3,24.3,2.5
273,273,2.0,2020-07-11 18:56:13,2020-07-11 19:16:57,2.0,2.14,1.0,N,41,42,2.0,13.0,0.0,0.5,0.0,0.0,0.3,13.8,0.0
274,274,2.0,2020-07-11 19:59:26,2020-07-11 20:06:17,2.0,1.36,1.0,N,141,162,1.0,6.5,0.0,0.5,1.0,0.0,0.3,10.8,2.5
275,275,2.0,2020-07-11 19:04:10,2020-07-11 19:08:17,1.0,0.99,1.0,N,48,68,1.0,5.5,0.0,0.5,1.76,0.0,0.3,10.56,2.5
276,276,2.0,2020-07-11 19:43:12,2020-07-11 19:47:51,1.0,0.67,1.0,N,100,170,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
277,277,1.0,2020-07-11 19:58:01,2020-07-11 19:59:59,0.0,0.4,1.0,N,162,229,1.0,3.5,3.0,0.5,1.46,0.0,0.3,8.76,2.5
278,278,2.0,2020-07-11 19:06:56,2020-07-11 19:22:20,1.0,3.91,1.0,N,113,97,1.0,15.0,0.0,0.5,3.66,0.0,0.3,21.96,2.5
279,279,2.0,2020-07-11 21:15:43,2020-07-11 21:50:02,1.0,21.52,1.0,N,42,38,1.0,57.5,0.5,0.5,0.0,12.24,0.3,71.04,0.0
280,280,2.0,2020-07-11 22:43:19,2020-07-11 23:09:07,1.0,11.67,1.0,N,132,82,2.0,34.0,0.5,0.5,0.0,0.0,0.3,35.3,0.0
281,281,2.0,2020-07-12 00:01:08,2020-07-12 00:08:54,2.0,2.68,1.0,N,114,163,1.0,10.0,0.5,0.5,2.2,0.0,0.3,16.0,2.5
282,282,2.0,2020-07-12 00:32:13,2020-07-12 00:54:04,1.0,6.4,1.0,N,142,129,2.0,22.0,0.5,0.5,0.0,0.0,0.3,25.8,2.5
283,283,2.0,2020-07-12 02:54:02,2020-07-12 03:04:06,1.0,3.54,1.0,N,261,68,1.0,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
284,284,2.0,2020-07-12 03:09:00,2020-07-12 03:13:20,1.0,1.11,1.0,N,263,236,1.0,5.5,0.5,0.5,1.86,0.0,0.3,11.16,2.5
285,285,2.0,2020-07-12 08:55:58,2020-07-12 08:57:52,1.0,0.77,1.0,N,75,263,2.0,4.0,0.0,0.5,0.0,0.0,0.3,7.3,2.5
286,286,1.0,2020-07-12 10:29:45,2020-07-12 10:42:03,1.0,2.0,1.0,N,142,140,2.0,10.5,2.5,0.5,0.0,0.0,0.3,13.8,2.5
287,287,2.0,2020-07-12 12:33:53,2020-07-12 13:00:58,1.0,4.38,1.0,N,75,237,2.0,15.5,0.0,0.5,0.0,0.0,0.3,18.8,2.5
288,288,2.0,2020-07-12 12:33:36,2020-07-12 12:39:21,1.0,2.24,1.0,N,234,163,1.0,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
289,289,2.0,2020-07-12 13:39:25,2020-07-12 13:55:02,1.0,4.73,1.0,N,164,7,2.0,16.0,0.0,0.5,0.0,0.0,0.3,19.3,2.5
290,290,2.0,2020-07-12 14:02:48,2020-07-12 14:13:57,1.0,2.99,1.0,N,74,141,1.0,11.0,0.0,0.5,2.86,0.0,0.3,17.16,2.5
291,291,1.0,2020-07-12 15:02:29,2020-07-12 15:06:45,1.0,0.8,1.0,N,48,100,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
292,292,2.0,2020-07-12 16:04:04,2020-07-12 16:06:36,1.0,0.68,1.0,N,234,107,1.0,4.0,0.0,0.5,1.46,0.0,0.3,8.76,2.5
293,293,1.0,2020-07-12 16:25:29,2020-07-12 16:29:37,1.0,0.5,1.0,N,163,237,2.0,5.0,2.5,0.5,0.0,0.0,0.3,8.3,2.5
294,294,2.0,2020-07-12 17:41:18,2020-07-12 17:45:08,1.0,0.98,1.0,N,162,170,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
295,295,1.0,2020-07-12 17:37:43,2020-07-12 17:42:59,1.0,1.3,1.0,N,263,75,2.0,6.5,2.5,0.5,0.0,0.0,0.3,9.8,2.5
296,296,2.0,2020-07-12 17:45:25,2020-07-12 17:49:32,1.0,0.5,1.0,N,237,141,1.0,4.5,0.0,0.5,1.0,0.0,0.3,8.8,2.5
297,297,2.0,2020-07-12 17:13:15,2020-07-12 17:32:26,2.0,12.74,1.0,N,138,81,1.0,35.5,0.0,0.5,8.48,6.12,0.3,50.9,0.0
298,298,2.0,2020-07-12 18:34:36,2020-07-12 18:42:01,1.0,1.46,1.0,N,142,43,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
299,299,2.0,2020-07-12 18:12:15,2020-07-12 18:20:26,2.0,2.42,1.0,N,230,158,1.0,9.0,0.0,0.5,2.46,0.0,0.3,14.76,2.5
300,300,1.0,2020-07-12 19:17:58,2020-07-12 19:25:16,1.0,1.9,1.0,N,43,239,2.0,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
301,301,2.0,2020-07-12 20:16:38,2020-07-12 20:48:30,1.0,18.77,2.0,N,132,42,1.0,52.0,0.0,0.5,5.89,6.12,0.3,64.81,0.0
302,302,1.0,2020-07-12 21:29:38,2020-07-12 22:07:38,1.0,0.0,1.0,N,38,35,1.0,32.2,0.0,0.5,0.0,0.0,0.3,33.0,0.0
303,303,1.0,2020-07-12 22:21:03,2020-07-12 22:24:47,3.0,1.5,1.0,N,263,141,1.0,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
304,304,2.0,2020-07-12 22:19:05,2020-07-12 22:50:17,1.0,12.62,1.0,N,13,13,1.0,38.0,0.5,0.5,5.6,0.0,0.3,47.4,2.5
305,305,2.0,2020-07-12 23:47:31,2020-07-12 23:51:00,1.0,0.7,1.0,N,90,68,2.0,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
306,306,2.0,2020-07-13 07:56:22,2020-07-13 08:02:36,6.0,1.1,1.0,N,186,100,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
307,307,1.0,2020-07-13 08:47:48,2020-07-13 08:48:15,2.0,0.0,1.0,N,145,145,2.0,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0
308,308,2.0,2020-07-13 09:39:55,2020-07-13 10:00:47,1.0,3.83,1.0,N,137,239,2.0,16.0,0.0,0.5,0.0,0.0,0.3,19.3,2.5
309,309,2.0,2020-07-13 10:39:34,2020-07-13 10:45:04,1.0,1.38,1.0,N,163,164,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
310,310,2.0,2020-07-13 10:30:29,2020-07-13 10:36:52,1.0,1.05,1.0,N,238,151,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
311,311,1.0,2020-07-13 11:01:54,2020-07-13 11:44:58,1.0,0.0,1.0,N,116,89,1.0,42.2,0.0,0.5,0.0,0.0,0.3,43.0,0.0
